task_idx,task_id,recipient_condition,recipient_wording,recipient_label,donor_type,donor_condition,donor_label,config,family,boundary,hidden_indices,common_suffix_tokens,baseline_margin,patched_margin,raw_margin_shift,signed_transfer_effect
21,task_021,paraphrase_impl,paraphrase,1,opposite_cross_wording,canonical_test,0,full_H15_H20,control,20,"15,16,17,18,19,20",69,0.6264486312866211,0.4417803883552551,-0.18466824293136597,0.18466824293136597
22,task_022,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,single_H15,single,15,15,121,-0.06576937437057495,-0.08414924144744873,-0.01837986707687378,-0.01837986707687378
22,task_022,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,single_H15,single,15,15,121,0.10468101501464844,0.11049258708953857,0.005811572074890137,-0.005811572074890137
22,task_022,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,single_H15,single,15,15,114,-0.033783555030822754,-0.057800889015197754,-0.024017333984375,-0.024017333984375
22,task_022,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,single_H15,single,15,15,114,0.094654381275177,0.08833914995193481,-0.0063152313232421875,0.0063152313232421875
22,task_022,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,single_H16,single,16,16,121,-0.06576937437057495,-0.08269655704498291,-0.01692718267440796,-0.01692718267440796
22,task_022,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,single_H16,single,16,16,121,0.10468101501464844,0.1057482361793518,0.0010672211647033691,-0.0010672211647033691
22,task_022,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,single_H16,single,16,16,114,-0.033783555030822754,-0.050576090812683105,-0.01679253578186035,-0.01679253578186035
22,task_022,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,single_H16,single,16,16,114,0.094654381275177,0.09344500303268433,-0.0012093782424926758,0.0012093782424926758
22,task_022,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,single_H17,single,17,17,121,-0.06576937437057495,-0.05596303939819336,0.009806334972381592,0.009806334972381592
22,task_022,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,single_H17,single,17,17,121,0.10468101501464844,0.09207689762115479,-0.012604117393493652,0.012604117393493652
22,task_022,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,single_H17,single,17,17,114,-0.033783555030822754,-0.03811848163604736,-0.004334926605224609,-0.004334926605224609
22,task_022,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,single_H17,single,17,17,114,0.094654381275177,0.08581691980361938,-0.008837461471557617,0.008837461471557617
22,task_022,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,single_H18,single,18,18,121,-0.06576937437057495,-0.02099210023880005,0.0447772741317749,0.0447772741317749
22,task_022,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,single_H18,single,18,18,121,0.10468101501464844,0.054956674575805664,-0.04972434043884277,0.04972434043884277
22,task_022,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,single_H18,single,18,18,114,-0.033783555030822754,-0.00743257999420166,0.026350975036621094,0.026350975036621094
22,task_022,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,single_H18,single,18,18,114,0.094654381275177,0.05536079406738281,-0.03929358720779419,0.03929358720779419
22,task_022,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,single_H19,single,19,19,121,-0.06576937437057495,-0.05022859573364258,0.015540778636932373,0.015540778636932373
22,task_022,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,single_H19,single,19,19,121,0.10468101501464844,0.0788455605506897,-0.02583545446395874,0.02583545446395874
22,task_022,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,single_H19,single,19,19,114,-0.033783555030822754,-0.014231741428375244,0.01955181360244751,0.01955181360244751
22,task_022,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,single_H19,single,19,19,114,0.094654381275177,0.05757451057434082,-0.03707987070083618,0.03707987070083618
22,task_022,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,single_H20,single,20,20,121,-0.06576937437057495,-0.06684631109237671,-0.0010769367218017578,-0.0010769367218017578
22,task_022,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,single_H20,single,20,20,121,0.10468101501464844,0.09384065866470337,-0.010840356349945068,0.010840356349945068
22,task_022,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,single_H20,single,20,20,114,-0.033783555030822754,0.013069212436676025,0.04685276746749878,0.04685276746749878
22,task_022,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,single_H20,single,20,20,114,0.094654381275177,0.040483295917510986,-0.054171085357666016,0.054171085357666016
22,task_022,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,prefix_H15_H16,prefix,16,"15,16",121,-0.06576937437057495,-0.08280640840530396,-0.017037034034729004,-0.017037034034729004
22,task_022,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,prefix_H15_H16,prefix,16,"15,16",121,0.10468101501464844,0.09817314147949219,-0.00650787353515625,0.00650787353515625
22,task_022,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,prefix_H15_H16,prefix,16,"15,16",114,-0.033783555030822754,-0.05786949396133423,-0.024085938930511475,-0.024085938930511475
22,task_022,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,prefix_H15_H16,prefix,16,"15,16",114,0.094654381275177,0.09370028972625732,-0.0009540915489196777,0.0009540915489196777
22,task_022,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,prefix_H15_H17,prefix,17,"15,16,17",121,-0.06576937437057495,-0.048799872398376465,0.016969501972198486,0.016969501972198486
22,task_022,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,prefix_H15_H17,prefix,17,"15,16,17",121,0.10468101501464844,0.08468639850616455,-0.019994616508483887,0.019994616508483887
22,task_022,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,prefix_H15_H17,prefix,17,"15,16,17",114,-0.033783555030822754,-0.038111090660095215,-0.004327535629272461,-0.004327535629272461
22,task_022,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,prefix_H15_H17,prefix,17,"15,16,17",114,0.094654381275177,0.07826542854309082,-0.01638895273208618,0.01638895273208618
22,task_022,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,prefix_H15_H18,prefix,18,"15,16,17,18",121,-0.06576937437057495,-0.014058947563171387,0.051710426807403564,0.051710426807403564
22,task_022,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,prefix_H15_H18,prefix,18,"15,16,17,18",121,0.10468101501464844,0.04760336875915527,-0.057077646255493164,0.057077646255493164
22,task_022,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,prefix_H15_H18,prefix,18,"15,16,17,18",114,-0.033783555030822754,-0.0073195695877075195,0.026463985443115234,0.026463985443115234
22,task_022,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,prefix_H15_H18,prefix,18,"15,16,17,18",114,0.094654381275177,0.055380284786224365,-0.03927409648895264,0.03927409648895264
22,task_022,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,prefix_H15_H19,prefix,19,"15,16,17,18,19",121,-0.06576937437057495,-0.013794541358947754,0.0519748330116272,0.0519748330116272
22,task_022,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,prefix_H15_H19,prefix,19,"15,16,17,18,19",121,0.10468101501464844,0.04186636209487915,-0.06281465291976929,0.06281465291976929
22,task_022,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,prefix_H15_H19,prefix,19,"15,16,17,18,19",114,-0.033783555030822754,-0.0004298090934753418,0.03335374593734741,0.03335374593734741
22,task_022,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,prefix_H15_H19,prefix,19,"15,16,17,18,19",114,0.094654381275177,0.036200106143951416,-0.058454275131225586,0.058454275131225586
22,task_022,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,full_H15_H20,prefix,20,"15,16,17,18,19,20",121,-0.06576937437057495,-0.008463680744171143,0.05730569362640381,0.05730569362640381
22,task_022,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,full_H15_H20,prefix,20,"15,16,17,18,19,20",121,0.10468101501464844,0.0493280291557312,-0.055352985858917236,0.055352985858917236
22,task_022,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,full_H15_H20,prefix,20,"15,16,17,18,19,20",114,-0.033783555030822754,0.04212766885757446,0.07591122388839722,0.07591122388839722
22,task_022,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,full_H15_H20,prefix,20,"15,16,17,18,19,20",114,0.094654381275177,0.012196600437164307,-0.0824577808380127,0.0824577808380127
22,task_022,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,suffix_H16_H20,suffix,16,"16,17,18,19,20",121,-0.06576937437057495,-0.01543283462524414,0.05033653974533081,0.05033653974533081
22,task_022,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,suffix_H16_H20,suffix,16,"16,17,18,19,20",121,0.10468101501464844,0.04917424917221069,-0.055506765842437744,0.055506765842437744
22,task_022,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,suffix_H16_H20,suffix,16,"16,17,18,19,20",114,-0.033783555030822754,0.04213458299636841,0.07591813802719116,0.07591813802719116
22,task_022,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,suffix_H16_H20,suffix,16,"16,17,18,19,20",114,0.094654381275177,0.012035012245178223,-0.08261936902999878,0.08261936902999878
22,task_022,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,suffix_H17_H20,suffix,17,"17,18,19,20",121,-0.06576937437057495,-0.015425443649291992,0.05034393072128296,0.05034393072128296
22,task_022,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,suffix_H17_H20,suffix,17,"17,18,19,20",121,0.10468101501464844,0.05647599697113037,-0.048205018043518066,0.048205018043518066
22,task_022,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,suffix_H17_H20,suffix,17,"17,18,19,20",114,-0.033783555030822754,0.03467315435409546,0.06845670938491821,0.06845670938491821
22,task_022,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,suffix_H17_H20,suffix,17,"17,18,19,20",114,0.094654381275177,0.02635788917541504,-0.06829649209976196,0.06829649209976196
22,task_022,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,suffix_H18_H20,suffix,18,"18,19,20",121,-0.06576937437057495,-0.022856473922729492,0.04291290044784546,0.04291290044784546
22,task_022,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,suffix_H18_H20,suffix,18,"18,19,20",121,0.10468101501464844,0.05651998519897461,-0.04816102981567383,0.04816102981567383
22,task_022,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,suffix_H18_H20,suffix,18,"18,19,20",114,-0.033783555030822754,0.03480124473571777,0.06858479976654053,0.06858479976654053
22,task_022,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,suffix_H18_H20,suffix,18,"18,19,20",114,0.094654381275177,0.011611640453338623,-0.08304274082183838,0.08304274082183838
22,task_022,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,suffix_H19_H20,suffix,19,"19,20",121,-0.06576937437057495,-0.059654414653778076,0.006114959716796875,0.006114959716796875
22,task_022,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,suffix_H19_H20,suffix,19,"19,20",121,0.10468101501464844,0.08628237247467041,-0.018398642539978027,0.018398642539978027
22,task_022,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,suffix_H19_H20,suffix,19,"19,20",114,-0.033783555030822754,0.02075129747390747,0.054534852504730225,0.054534852504730225
22,task_022,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,suffix_H19_H20,suffix,19,"19,20",114,0.094654381275177,0.03298681974411011,-0.061667561531066895,0.061667561531066895
22,task_022,canonical_test,canonical,0,self,canonical_test,0,single_H20,control,20,20,285,-0.06576937437057495,-0.06576937437057495,0.0,0.0
22,task_022,canonical_impl,canonical,1,self,canonical_impl,1,single_H20,control,20,20,285,0.10468101501464844,0.10468101501464844,0.0,0.0
22,task_022,paraphrase_test,paraphrase,0,self,paraphrase_test,0,single_H20,control,20,20,269,-0.033783555030822754,-0.033783555030822754,0.0,0.0
22,task_022,paraphrase_impl,paraphrase,1,self,paraphrase_impl,1,single_H20,control,20,20,269,0.094654381275177,0.094654381275177,0.0,0.0
22,task_022,canonical_test,canonical,0,same_state_cross_wording,paraphrase_test,0,single_H20,control,20,20,87,-0.06576937437057495,-0.14719843864440918,-0.08142906427383423,0.08142906427383423
22,task_022,canonical_impl,canonical,1,same_state_cross_wording,paraphrase_impl,1,single_H20,control,20,20,87,0.10468101501464844,0.09595024585723877,-0.008730769157409668,-0.008730769157409668
22,task_022,paraphrase_test,paraphrase,0,same_state_cross_wording,canonical_test,0,single_H20,control,20,20,87,-0.033783555030822754,-0.008730590343475342,0.025052964687347412,-0.025052964687347412
22,task_022,paraphrase_impl,paraphrase,1,same_state_cross_wording,canonical_impl,1,single_H20,control,20,20,87,0.094654381275177,0.0827178955078125,-0.011936485767364502,-0.011936485767364502
22,task_022,canonical_test,canonical,0,opposite_cross_wording,paraphrase_impl,1,single_H20,control,20,20,87,-0.06576937437057495,-0.0954328179359436,-0.029663443565368652,-0.029663443565368652
22,task_022,canonical_impl,canonical,1,opposite_cross_wording,paraphrase_test,0,single_H20,control,20,20,87,0.10468101501464844,0.04725772142410278,-0.057423293590545654,0.057423293590545654
22,task_022,paraphrase_test,paraphrase,0,opposite_cross_wording,canonical_impl,1,single_H20,control,20,20,87,-0.033783555030822754,-9.41157341003418e-05,0.03368943929672241,0.03368943929672241
22,task_022,paraphrase_impl,paraphrase,1,opposite_cross_wording,canonical_test,0,single_H20,control,20,20,87,0.094654381275177,0.06799274682998657,-0.02666163444519043,0.02666163444519043
22,task_022,canonical_test,canonical,0,self,canonical_test,0,full_H15_H20,control,20,"15,16,17,18,19,20",285,-0.06576937437057495,-0.06576937437057495,0.0,0.0
22,task_022,canonical_impl,canonical,1,self,canonical_impl,1,full_H15_H20,control,20,"15,16,17,18,19,20",285,0.10468101501464844,0.10468101501464844,0.0,0.0
22,task_022,paraphrase_test,paraphrase,0,self,paraphrase_test,0,full_H15_H20,control,20,"15,16,17,18,19,20",269,-0.033783555030822754,-0.033783555030822754,0.0,0.0
22,task_022,paraphrase_impl,paraphrase,1,self,paraphrase_impl,1,full_H15_H20,control,20,"15,16,17,18,19,20",269,0.094654381275177,0.094654381275177,0.0,0.0
22,task_022,canonical_test,canonical,0,same_state_cross_wording,paraphrase_test,0,full_H15_H20,control,20,"15,16,17,18,19,20",87,-0.06576937437057495,-0.09672367572784424,-0.030954301357269287,0.030954301357269287
22,task_022,canonical_impl,canonical,1,same_state_cross_wording,paraphrase_impl,1,full_H15_H20,control,20,"15,16,17,18,19,20",87,0.10468101501464844,0.09618109464645386,-0.00849992036819458,-0.00849992036819458
22,task_022,paraphrase_test,paraphrase,0,same_state_cross_wording,canonical_test,0,full_H15_H20,control,20,"15,16,17,18,19,20",87,-0.033783555030822754,-0.0543060302734375,-0.020522475242614746,0.020522475242614746
22,task_022,paraphrase_impl,paraphrase,1,same_state_cross_wording,canonical_impl,1,full_H15_H20,control,20,"15,16,17,18,19,20",87,0.094654381275177,0.06743389368057251,-0.027220487594604492,-0.027220487594604492
22,task_022,canonical_test,canonical,0,opposite_cross_wording,paraphrase_impl,1,full_H15_H20,control,20,"15,16,17,18,19,20",87,-0.06576937437057495,-0.008925378322601318,0.05684399604797363,0.05684399604797363
22,task_022,canonical_impl,canonical,1,opposite_cross_wording,paraphrase_test,0,full_H15_H20,control,20,"15,16,17,18,19,20",87,0.10468101501464844,0.025581717491149902,-0.07909929752349854,0.07909929752349854
22,task_022,paraphrase_test,paraphrase,0,opposite_cross_wording,canonical_impl,1,full_H15_H20,control,20,"15,16,17,18,19,20",87,-0.033783555030822754,0.00625377893447876,0.040037333965301514,0.040037333965301514
22,task_022,paraphrase_impl,paraphrase,1,opposite_cross_wording,canonical_test,0,full_H15_H20,control,20,"15,16,17,18,19,20",87,0.094654381275177,0.0008057355880737305,-0.09384864568710327,0.09384864568710327
23,task_023,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,single_H15,single,15,15,120,0.17357397079467773,0.1760338544845581,0.002459883689880371,0.002459883689880371
23,task_023,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,single_H15,single,15,15,120,0.2994862198829651,0.35008037090301514,0.05059415102005005,-0.05059415102005005
23,task_023,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,single_H15,single,15,15,113,0.29609453678131104,0.29124701023101807,-0.004847526550292969,-0.004847526550292969
23,task_023,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,single_H15,single,15,15,113,0.4021773934364319,0.4129459261894226,0.010768532752990723,-0.010768532752990723
23,task_023,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,single_H16,single,16,16,120,0.17357397079467773,0.16486215591430664,-0.008711814880371094,-0.008711814880371094
23,task_023,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,single_H16,single,16,16,120,0.2994862198829651,0.34568101167678833,0.04619479179382324,-0.04619479179382324
23,task_023,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,single_H16,single,16,16,113,0.29609453678131104,0.302005410194397,0.0059108734130859375,0.0059108734130859375
23,task_023,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,single_H16,single,16,16,113,0.4021773934364319,0.41064202785491943,0.008464634418487549,-0.008464634418487549
23,task_023,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,single_H17,single,17,17,120,0.17357397079467773,0.17681729793548584,0.0032433271408081055,0.0032433271408081055
23,task_023,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,single_H17,single,17,17,120,0.2994862198829651,0.3409702777862549,0.041484057903289795,-0.041484057903289795
23,task_023,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,single_H17,single,17,17,113,0.29609453678131104,0.308302104473114,0.012207567691802979,0.012207567691802979
23,task_023,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,single_H17,single,17,17,113,0.4021773934364319,0.3786787986755371,-0.023498594760894775,0.023498594760894775
23,task_023,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,single_H18,single,18,18,120,0.17357397079467773,0.19204533100128174,0.018471360206604004,0.018471360206604004
23,task_023,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,single_H18,single,18,18,120,0.2994862198829651,0.31182634830474854,0.012340128421783447,-0.012340128421783447
23,task_023,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,single_H18,single,18,18,113,0.29609453678131104,0.31717026233673096,0.021075725555419922,0.021075725555419922
23,task_023,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,single_H18,single,18,18,113,0.4021773934364319,0.35898375511169434,-0.04319363832473755,0.04319363832473755
23,task_023,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,single_H19,single,19,19,120,0.17357397079467773,0.19086015224456787,0.017286181449890137,0.017286181449890137
23,task_023,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,single_H19,single,19,19,120,0.2994862198829651,0.3037934899330139,0.004307270050048828,-0.004307270050048828
23,task_023,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,single_H19,single,19,19,113,0.29609453678131104,0.3136146664619446,0.017520129680633545,0.017520129680633545
23,task_023,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,single_H19,single,19,19,113,0.4021773934364319,0.36473309993743896,-0.03744429349899292,0.03744429349899292
23,task_023,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,single_H20,single,20,20,120,0.17357397079467773,0.19988501071929932,0.026311039924621582,0.026311039924621582
23,task_023,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,single_H20,single,20,20,120,0.2994862198829651,0.2677570581436157,-0.031729161739349365,0.031729161739349365
23,task_023,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,single_H20,single,20,20,113,0.29609453678131104,0.350607693195343,0.05451315641403198,0.05451315641403198
23,task_023,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,single_H20,single,20,20,113,0.4021773934364319,0.3411715030670166,-0.06100589036941528,0.06100589036941528
23,task_023,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,prefix_H15_H16,prefix,16,"15,16",120,0.17357397079467773,0.16624438762664795,-0.007329583168029785,-0.007329583168029785
23,task_023,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,prefix_H15_H16,prefix,16,"15,16",120,0.2994862198829651,0.3446020483970642,0.04511582851409912,-0.04511582851409912
23,task_023,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,prefix_H15_H16,prefix,16,"15,16",113,0.29609453678131104,0.2983146905899048,0.00222015380859375,0.00222015380859375
23,task_023,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,prefix_H15_H16,prefix,16,"15,16",113,0.4021773934364319,0.4007914662361145,-0.0013859272003173828,0.0013859272003173828
23,task_023,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,prefix_H15_H17,prefix,17,"15,16,17",120,0.17357397079467773,0.1754094362258911,0.001835465431213379,0.001835465431213379
23,task_023,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,prefix_H15_H17,prefix,17,"15,16,17",120,0.2994862198829651,0.33497554063796997,0.03548932075500488,-0.03548932075500488
23,task_023,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,prefix_H15_H17,prefix,17,"15,16,17",113,0.29609453678131104,0.3063824772834778,0.010287940502166748,0.010287940502166748
23,task_023,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,prefix_H15_H17,prefix,17,"15,16,17",113,0.4021773934364319,0.3881855607032776,-0.013991832733154297,0.013991832733154297
23,task_023,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,prefix_H15_H18,prefix,18,"15,16,17,18",120,0.17357397079467773,0.1904212236404419,0.01684725284576416,0.01684725284576416
23,task_023,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,prefix_H15_H18,prefix,18,"15,16,17,18",120,0.2994862198829651,0.30330896377563477,0.0038227438926696777,-0.0038227438926696777
23,task_023,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,prefix_H15_H18,prefix,18,"15,16,17,18",113,0.29609453678131104,0.3106175661087036,0.014523029327392578,0.014523029327392578
23,task_023,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,prefix_H15_H18,prefix,18,"15,16,17,18",113,0.4021773934364319,0.3599052429199219,-0.04227215051651001,0.04227215051651001
23,task_023,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,prefix_H15_H19,prefix,19,"15,16,17,18,19",120,0.17357397079467773,0.1996595859527588,0.026085615158081055,0.026085615158081055
23,task_023,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,prefix_H15_H19,prefix,19,"15,16,17,18,19",120,0.2994862198829651,0.29483431577682495,-0.004651904106140137,0.004651904106140137
23,task_023,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,prefix_H15_H19,prefix,19,"15,16,17,18,19",113,0.29609453678131104,0.3189944624900818,0.022899925708770752,0.022899925708770752
23,task_023,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,prefix_H15_H19,prefix,19,"15,16,17,18,19",113,0.4021773934364319,0.3572351336479187,-0.044942259788513184,0.044942259788513184
23,task_023,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,full_H15_H20,prefix,20,"15,16,17,18,19,20",120,0.17357397079467773,0.2163395881652832,0.04276561737060547,0.04276561737060547
23,task_023,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,full_H15_H20,prefix,20,"15,16,17,18,19,20",120,0.2994862198829651,0.2676903009414673,-0.0317959189414978,0.0317959189414978
23,task_023,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,full_H15_H20,prefix,20,"15,16,17,18,19,20",113,0.29609453678131104,0.36172062158584595,0.06562608480453491,0.06562608480453491
23,task_023,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,full_H15_H20,prefix,20,"15,16,17,18,19,20",113,0.4021773934364319,0.31690454483032227,-0.08527284860610962,0.08527284860610962
23,task_023,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,suffix_H16_H20,suffix,16,"16,17,18,19,20",120,0.17357397079467773,0.21782660484313965,0.044252634048461914,0.044252634048461914
23,task_023,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,suffix_H16_H20,suffix,16,"16,17,18,19,20",120,0.2994862198829651,0.2684522867202759,-0.03103393316268921,0.03103393316268921
23,task_023,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,suffix_H16_H20,suffix,16,"16,17,18,19,20",113,0.29609453678131104,0.3593835234642029,0.06328898668289185,0.06328898668289185
23,task_023,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,suffix_H16_H20,suffix,16,"16,17,18,19,20",113,0.4021773934364319,0.3174728751182556,-0.08470451831817627,0.08470451831817627
23,task_023,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,suffix_H17_H20,suffix,17,"17,18,19,20",120,0.17357397079467773,0.21760106086730957,0.044027090072631836,0.044027090072631836
23,task_023,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,suffix_H17_H20,suffix,17,"17,18,19,20",120,0.2994862198829651,0.26890039443969727,-0.030585825443267822,0.030585825443267822
23,task_023,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,suffix_H17_H20,suffix,17,"17,18,19,20",113,0.29609453678131104,0.3720724582672119,0.07597792148590088,0.07597792148590088
23,task_023,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,suffix_H17_H20,suffix,17,"17,18,19,20",113,0.4021773934364319,0.31845760345458984,-0.08371978998184204,0.08371978998184204
23,task_023,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,suffix_H18_H20,suffix,18,"18,19,20",120,0.17357397079467773,0.219030499458313,0.045456528663635254,0.045456528663635254
23,task_023,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,suffix_H18_H20,suffix,18,"18,19,20",120,0.2994862198829651,0.26572299003601074,-0.033763229846954346,0.033763229846954346
23,task_023,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,suffix_H18_H20,suffix,18,"18,19,20",113,0.29609453678131104,0.3572794795036316,0.06118494272232056,0.06118494272232056
23,task_023,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,suffix_H18_H20,suffix,18,"18,19,20",113,0.4021773934364319,0.3175134062767029,-0.084663987159729,0.084663987159729
23,task_023,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,suffix_H19_H20,suffix,19,"19,20",120,0.17357397079467773,0.2131948471069336,0.03962087631225586,0.03962087631225586
23,task_023,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,suffix_H19_H20,suffix,19,"19,20",120,0.2994862198829651,0.27203333377838135,-0.02745288610458374,0.02745288610458374
23,task_023,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,suffix_H19_H20,suffix,19,"19,20",113,0.29609453678131104,0.3522419333457947,0.05614739656448364,0.05614739656448364
