fold,task_idx,task_id,recipient_condition,recipient_wording,relation,config,group_size,control_id,value
2,1,task_001,paraphrase_impl,paraphrase,opposite_same_wording,top4_necessity_loss,4,-1,0.004947960376739502
2,1,task_001,paraphrase_impl,paraphrase,opposite_same_wording,top32_sufficiency,32,-1,-0.002713501453399658
2,1,task_001,paraphrase_impl,paraphrase,opposite_same_wording,top32_necessity_loss,32,-1,-0.001781761646270752
2,1,task_001,paraphrase_impl,paraphrase,opposite_same_wording,top64_sufficiency,64,-1,-0.016075849533081055
2,1,task_001,paraphrase_impl,paraphrase,opposite_same_wording,top64_necessity_loss,64,-1,0.0014597177505493164
2,1,task_001,paraphrase_impl,paraphrase,opposite_same_wording,random16_sufficiency,16,0,-0.0018258094787597656
2,1,task_001,paraphrase_impl,paraphrase,opposite_same_wording,random16_necessity_loss,16,0,-0.003056049346923828
2,1,task_001,paraphrase_impl,paraphrase,opposite_same_wording,random16_sufficiency,16,1,-0.01145637035369873
2,1,task_001,paraphrase_impl,paraphrase,opposite_same_wording,random16_necessity_loss,16,1,-0.001758873462677002
2,1,task_001,paraphrase_impl,paraphrase,opposite_same_wording,random16_sufficiency,16,2,0.0021966099739074707
2,1,task_001,paraphrase_impl,paraphrase,opposite_same_wording,random16_necessity_loss,16,2,0.0040642619132995605
2,1,task_001,paraphrase_impl,paraphrase,opposite_same_wording,random16_sufficiency,16,3,-0.003073394298553467
2,1,task_001,paraphrase_impl,paraphrase,opposite_same_wording,random16_necessity_loss,16,3,0.004742443561553955
2,1,task_001,paraphrase_impl,paraphrase,opposite_same_wording,random16_sufficiency,16,4,-6.479024887084961e-05
2,1,task_001,paraphrase_impl,paraphrase,opposite_same_wording,random16_necessity_loss,16,4,0.008360147476196289
2,1,task_001,canonical_test,canonical,opposite_cross_wording,top16_sufficiency_cross_wording,16,-1,-0.03069204092025757
2,1,task_001,canonical_test,canonical,opposite_cross_wording,top16_necessity_loss_cross_wording,16,-1,0.007849276065826416
2,1,task_001,canonical_impl,canonical,opposite_cross_wording,top16_sufficiency_cross_wording,16,-1,0.035703957080841064
2,1,task_001,canonical_impl,canonical,opposite_cross_wording,top16_necessity_loss_cross_wording,16,-1,-0.004269778728485107
2,1,task_001,paraphrase_test,paraphrase,opposite_cross_wording,top16_sufficiency_cross_wording,16,-1,-0.0016751885414123535
2,1,task_001,paraphrase_test,paraphrase,opposite_cross_wording,top16_necessity_loss_cross_wording,16,-1,0.0036205649375915527
2,1,task_001,paraphrase_impl,paraphrase,opposite_cross_wording,top16_sufficiency_cross_wording,16,-1,-0.0010783076286315918
2,1,task_001,paraphrase_impl,paraphrase,opposite_cross_wording,top16_necessity_loss_cross_wording,16,-1,0.014009177684783936
2,5,task_005,canonical_test,canonical,opposite_same_wording,early_selector_effect,0,-1,0.04739856719970703
2,5,task_005,canonical_test,canonical,opposite_same_wording,all_attention_sufficiency,224,-1,0.005728363990783691
2,5,task_005,canonical_test,canonical,opposite_same_wording,all_attention_necessity_loss,224,-1,-0.0035855770111083984
2,5,task_005,canonical_test,canonical,opposite_same_wording,top16_sufficiency,16,-1,0.008032441139221191
2,5,task_005,canonical_test,canonical,opposite_same_wording,top16_necessity_loss,16,-1,0.00023829936981201172
2,5,task_005,canonical_test,canonical,opposite_same_wording,top4_sufficiency,4,-1,0.011839509010314941
2,5,task_005,canonical_test,canonical,opposite_same_wording,top4_necessity_loss,4,-1,0.0022115111351013184
2,5,task_005,canonical_test,canonical,opposite_same_wording,top32_sufficiency,32,-1,0.013742923736572266
2,5,task_005,canonical_test,canonical,opposite_same_wording,top32_necessity_loss,32,-1,-0.004950761795043945
2,5,task_005,canonical_test,canonical,opposite_same_wording,top64_sufficiency,64,-1,0.0272829532623291
2,5,task_005,canonical_test,canonical,opposite_same_wording,top64_necessity_loss,64,-1,-0.0003057718276977539
2,5,task_005,canonical_test,canonical,opposite_same_wording,random16_sufficiency,16,0,0.005559086799621582
2,5,task_005,canonical_test,canonical,opposite_same_wording,random16_necessity_loss,16,0,0.002227962017059326
2,5,task_005,canonical_test,canonical,opposite_same_wording,random16_sufficiency,16,1,0.0009675025939941406
2,5,task_005,canonical_test,canonical,opposite_same_wording,random16_necessity_loss,16,1,0.0010575056076049805
2,5,task_005,canonical_test,canonical,opposite_same_wording,random16_sufficiency,16,2,0.0007658004760742188
2,5,task_005,canonical_test,canonical,opposite_same_wording,random16_necessity_loss,16,2,-0.000850677490234375
2,5,task_005,canonical_test,canonical,opposite_same_wording,random16_sufficiency,16,3,-0.0008863210678100586
2,5,task_005,canonical_test,canonical,opposite_same_wording,random16_necessity_loss,16,3,-0.0007756948471069336
2,5,task_005,canonical_test,canonical,opposite_same_wording,random16_sufficiency,16,4,0.003760218620300293
2,5,task_005,canonical_test,canonical,opposite_same_wording,random16_necessity_loss,16,4,0.006858468055725098
2,5,task_005,canonical_impl,canonical,opposite_same_wording,early_selector_effect,0,-1,0.058636605739593506
2,5,task_005,canonical_impl,canonical,opposite_same_wording,all_attention_sufficiency,224,-1,-0.0106009840965271
2,5,task_005,canonical_impl,canonical,opposite_same_wording,all_attention_necessity_loss,224,-1,-0.01502305269241333
2,5,task_005,canonical_impl,canonical,opposite_same_wording,top16_sufficiency,16,-1,0.003748595714569092
2,5,task_005,canonical_impl,canonical,opposite_same_wording,top16_necessity_loss,16,-1,0.0023856759071350098
2,5,task_005,canonical_impl,canonical,opposite_same_wording,top4_sufficiency,4,-1,0.006888747215270996
2,5,task_005,canonical_impl,canonical,opposite_same_wording,top4_necessity_loss,4,-1,0.007356464862823486
2,5,task_005,canonical_impl,canonical,opposite_same_wording,top32_sufficiency,32,-1,-0.004289031028747559
2,5,task_005,canonical_impl,canonical,opposite_same_wording,top32_necessity_loss,32,-1,-0.009882509708404541
2,5,task_005,canonical_impl,canonical,opposite_same_wording,top64_sufficiency,64,-1,0.011137545108795166
2,5,task_005,canonical_impl,canonical,opposite_same_wording,top64_necessity_loss,64,-1,-0.0010117292404174805
2,5,task_005,canonical_impl,canonical,opposite_same_wording,random16_sufficiency,16,0,0.014853596687316895
2,5,task_005,canonical_impl,canonical,opposite_same_wording,random16_necessity_loss,16,0,0.0022311806678771973
2,5,task_005,canonical_impl,canonical,opposite_same_wording,random16_sufficiency,16,1,0.007571399211883545
2,5,task_005,canonical_impl,canonical,opposite_same_wording,random16_necessity_loss,16,1,0.007970154285430908
2,5,task_005,canonical_impl,canonical,opposite_same_wording,random16_sufficiency,16,2,0.00041371583938598633
2,5,task_005,canonical_impl,canonical,opposite_same_wording,random16_necessity_loss,16,2,0.008159816265106201
2,5,task_005,canonical_impl,canonical,opposite_same_wording,random16_sufficiency,16,3,0.00401151180267334
2,5,task_005,canonical_impl,canonical,opposite_same_wording,random16_necessity_loss,16,3,-0.0013365745544433594
2,5,task_005,canonical_impl,canonical,opposite_same_wording,random16_sufficiency,16,4,0.002362489700317383
2,5,task_005,canonical_impl,canonical,opposite_same_wording,random16_necessity_loss,16,4,0.014018714427947998
2,5,task_005,paraphrase_test,paraphrase,opposite_same_wording,early_selector_effect,0,-1,0.06413507461547852
2,5,task_005,paraphrase_test,paraphrase,opposite_same_wording,all_attention_sufficiency,224,-1,-0.006696462631225586
2,5,task_005,paraphrase_test,paraphrase,opposite_same_wording,all_attention_necessity_loss,224,-1,-0.020064949989318848
2,5,task_005,paraphrase_test,paraphrase,opposite_same_wording,top16_sufficiency,16,-1,0.00964343547821045
2,5,task_005,paraphrase_test,paraphrase,opposite_same_wording,top16_necessity_loss,16,-1,0.007938504219055176
2,5,task_005,paraphrase_test,paraphrase,opposite_same_wording,top4_sufficiency,4,-1,0.003453850746154785
2,5,task_005,paraphrase_test,paraphrase,opposite_same_wording,top4_necessity_loss,4,-1,0.0006846189498901367
2,5,task_005,paraphrase_test,paraphrase,opposite_same_wording,top32_sufficiency,32,-1,-0.010779857635498047
2,5,task_005,paraphrase_test,paraphrase,opposite_same_wording,top32_necessity_loss,32,-1,-0.010440826416015625
2,5,task_005,paraphrase_test,paraphrase,opposite_same_wording,top64_sufficiency,64,-1,0.0005191564559936523
2,5,task_005,paraphrase_test,paraphrase,opposite_same_wording,top64_necessity_loss,64,-1,0.005570590496063232
2,5,task_005,paraphrase_test,paraphrase,opposite_same_wording,random16_sufficiency,16,0,0.003215789794921875
2,5,task_005,paraphrase_test,paraphrase,opposite_same_wording,random16_necessity_loss,16,0,0.0006288886070251465
2,5,task_005,paraphrase_test,paraphrase,opposite_same_wording,random16_sufficiency,16,1,0.0004905462265014648
2,5,task_005,paraphrase_test,paraphrase,opposite_same_wording,random16_necessity_loss,16,1,0.0022309422492980957
2,5,task_005,paraphrase_test,paraphrase,opposite_same_wording,random16_sufficiency,16,2,0.003061056137084961
2,5,task_005,paraphrase_test,paraphrase,opposite_same_wording,random16_necessity_loss,16,2,0.004888355731964111
2,5,task_005,paraphrase_test,paraphrase,opposite_same_wording,random16_sufficiency,16,3,0.0035669803619384766
2,5,task_005,paraphrase_test,paraphrase,opposite_same_wording,random16_necessity_loss,16,3,0.0021601319313049316
2,5,task_005,paraphrase_test,paraphrase,opposite_same_wording,random16_sufficiency,16,4,0.0024263858795166016
2,5,task_005,paraphrase_test,paraphrase,opposite_same_wording,random16_necessity_loss,16,4,0.0009571313858032227
2,5,task_005,paraphrase_impl,paraphrase,opposite_same_wording,early_selector_effect,0,-1,0.09651839733123779
2,5,task_005,paraphrase_impl,paraphrase,opposite_same_wording,all_attention_sufficiency,224,-1,-0.012252390384674072
2,5,task_005,paraphrase_impl,paraphrase,opposite_same_wording,all_attention_necessity_loss,224,-1,-0.025577962398529053
2,5,task_005,paraphrase_impl,paraphrase,opposite_same_wording,top16_sufficiency,16,-1,0.014242768287658691
2,5,task_005,paraphrase_impl,paraphrase,opposite_same_wording,top16_necessity_loss,16,-1,0.005952119827270508
2,5,task_005,paraphrase_impl,paraphrase,opposite_same_wording,top4_sufficiency,4,-1,0.006482541561126709
2,5,task_005,paraphrase_impl,paraphrase,opposite_same_wording,top4_necessity_loss,4,-1,-0.0007209181785583496
2,5,task_005,paraphrase_impl,paraphrase,opposite_same_wording,top32_sufficiency,32,-1,-0.01404428482055664
2,5,task_005,paraphrase_impl,paraphrase,opposite_same_wording,top32_necessity_loss,32,-1,-0.013839244842529297
2,5,task_005,paraphrase_impl,paraphrase,opposite_same_wording,top64_sufficiency,64,-1,-0.01013028621673584
2,5,task_005,paraphrase_impl,paraphrase,opposite_same_wording,top64_necessity_loss,64,-1,-0.0025583505630493164
2,5,task_005,paraphrase_impl,paraphrase,opposite_same_wording,random16_sufficiency,16,0,0.0004712343215942383
2,5,task_005,paraphrase_impl,paraphrase,opposite_same_wording,random16_necessity_loss,16,0,-0.001448214054107666
2,5,task_005,paraphrase_impl,paraphrase,opposite_same_wording,random16_sufficiency,16,1,-0.002123415470123291
2,5,task_005,paraphrase_impl,paraphrase,opposite_same_wording,random16_necessity_loss,16,1,-0.00017756223678588867
2,5,task_005,paraphrase_impl,paraphrase,opposite_same_wording,random16_sufficiency,16,2,-0.002212822437286377
2,5,task_005,paraphrase_impl,paraphrase,opposite_same_wording,random16_necessity_loss,16,2,0.0022171735763549805
2,5,task_005,paraphrase_impl,paraphrase,opposite_same_wording,random16_sufficiency,16,3,0.007612466812133789
2,5,task_005,paraphrase_impl,paraphrase,opposite_same_wording,random16_necessity_loss,16,3,-0.0015645027160644531
2,5,task_005,paraphrase_impl,paraphrase,opposite_same_wording,random16_sufficiency,16,4,-0.0014795660972595215
2,5,task_005,paraphrase_impl,paraphrase,opposite_same_wording,random16_necessity_loss,16,4,-7.915496826171875e-05
2,5,task_005,canonical_test,canonical,opposite_cross_wording,top16_sufficiency_cross_wording,16,-1,-0.010895729064941406
2,5,task_005,canonical_test,canonical,opposite_cross_wording,top16_necessity_loss_cross_wording,16,-1,-0.0005638003349304199
2,5,task_005,canonical_impl,canonical,opposite_cross_wording,top16_sufficiency_cross_wording,16,-1,0.02424156665802002
2,5,task_005,canonical_impl,canonical,opposite_cross_wording,top16_necessity_loss_cross_wording,16,-1,-0.007986724376678467
2,5,task_005,paraphrase_test,paraphrase,opposite_cross_wording,top16_sufficiency_cross_wording,16,-1,-0.0064591169357299805
2,5,task_005,paraphrase_test,paraphrase,opposite_cross_wording,top16_necessity_loss_cross_wording,16,-1,-0.005688786506652832
2,5,task_005,paraphrase_impl,paraphrase,opposite_cross_wording,top16_sufficiency_cross_wording,16,-1,0.006005465984344482
2,5,task_005,paraphrase_impl,paraphrase,opposite_cross_wording,top16_necessity_loss_cross_wording,16,-1,0.016704678535461426
2,9,task_009,canonical_test,canonical,opposite_same_wording,early_selector_effect,0,-1,0.04817986488342285
2,9,task_009,canonical_test,canonical,opposite_same_wording,all_attention_sufficiency,224,-1,-0.002220749855041504
2,9,task_009,canonical_test,canonical,opposite_same_wording,all_attention_necessity_loss,224,-1,-0.0035675764083862305
2,9,task_009,canonical_test,canonical,opposite_same_wording,top16_sufficiency,16,-1,0.00594019889831543
2,9,task_009,canonical_test,canonical,opposite_same_wording,top16_necessity_loss,16,-1,-0.0011497735977172852
2,9,task_009,canonical_test,canonical,opposite_same_wording,top4_sufficiency,4,-1,0.002841949462890625
2,9,task_009,canonical_test,canonical,opposite_same_wording,top4_necessity_loss,4,-1,0.007213115692138672
2,9,task_009,canonical_test,canonical,opposite_same_wording,top32_sufficiency,32,-1,0.007848858833312988
2,9,task_009,canonical_test,canonical,opposite_same_wording,top32_necessity_loss,32,-1,0.002900242805480957
2,9,task_009,canonical_test,canonical,opposite_same_wording,top64_sufficiency,64,-1,0.005788326263427734
2,9,task_009,canonical_test,canonical,opposite_same_wording,top64_necessity_loss,64,-1,0.001400589942932129
2,9,task_009,canonical_test,canonical,opposite_same_wording,random16_sufficiency,16,0,0.0072165727615356445
2,9,task_009,canonical_test,canonical,opposite_same_wording,random16_necessity_loss,16,0,0.010509490966796875
2,9,task_009,canonical_test,canonical,opposite_same_wording,random16_sufficiency,16,1,0.0024230480194091797
2,9,task_009,canonical_test,canonical,opposite_same_wording,random16_necessity_loss,16,1,-0.0019937753677368164
2,9,task_009,canonical_test,canonical,opposite_same_wording,random16_sufficiency,16,2,0.003105640411376953
2,9,task_009,canonical_test,canonical,opposite_same_wording,random16_necessity_loss,16,2,0.005895853042602539
2,9,task_009,canonical_test,canonical,opposite_same_wording,random16_sufficiency,16,3,-0.00421452522277832
2,9,task_009,canonical_test,canonical,opposite_same_wording,random16_necessity_loss,16,3,-0.0008429288864135742
2,9,task_009,canonical_test,canonical,opposite_same_wording,random16_sufficiency,16,4,0.006283164024353027
2,9,task_009,canonical_test,canonical,opposite_same_wording,random16_necessity_loss,16,4,0.004544973373413086
2,9,task_009,canonical_impl,canonical,opposite_same_wording,early_selector_effect,0,-1,0.08547455072402954
2,9,task_009,canonical_impl,canonical,opposite_same_wording,all_attention_sufficiency,224,-1,-0.010158002376556396
2,9,task_009,canonical_impl,canonical,opposite_same_wording,all_attention_necessity_loss,224,-1,-0.012210190296173096
2,9,task_009,canonical_impl,canonical,opposite_same_wording,top16_sufficiency,16,-1,-0.00335770845413208
2,9,task_009,canonical_impl,canonical,opposite_same_wording,top16_necessity_loss,16,-1,-0.004925727844238281
2,9,task_009,canonical_impl,canonical,opposite_same_wording,top4_sufficiency,4,-1,-0.0003998875617980957
2,9,task_009,canonical_impl,canonical,opposite_same_wording,top4_necessity_loss,4,-1,-0.0012036561965942383
2,9,task_009,canonical_impl,canonical,opposite_same_wording,top32_sufficiency,32,-1,0.0016025304794311523
2,9,task_009,canonical_impl,canonical,opposite_same_wording,top32_necessity_loss,32,-1,-0.017481684684753418
2,9,task_009,canonical_impl,canonical,opposite_same_wording,top64_sufficiency,64,-1,0.009005129337310791
2,9,task_009,canonical_impl,canonical,opposite_same_wording,top64_necessity_loss,64,-1,-0.012146532535552979
2,9,task_009,canonical_impl,canonical,opposite_same_wording,random16_sufficiency,16,0,0.005404293537139893
2,9,task_009,canonical_impl,canonical,opposite_same_wording,random16_necessity_loss,16,0,-0.007041335105895996
2,9,task_009,canonical_impl,canonical,opposite_same_wording,random16_sufficiency,16,1,0.0008318424224853516
2,9,task_009,canonical_impl,canonical,opposite_same_wording,random16_necessity_loss,16,1,0.004610538482666016
2,9,task_009,canonical_impl,canonical,opposite_same_wording,random16_sufficiency,16,2,-0.0004172325134277344
2,9,task_009,canonical_impl,canonical,opposite_same_wording,random16_necessity_loss,16,2,0.001070559024810791
2,9,task_009,canonical_impl,canonical,opposite_same_wording,random16_sufficiency,16,3,-0.005925774574279785
2,9,task_009,canonical_impl,canonical,opposite_same_wording,random16_necessity_loss,16,3,-0.0031509995460510254
2,9,task_009,canonical_impl,canonical,opposite_same_wording,random16_sufficiency,16,4,0.005382657051086426
2,9,task_009,canonical_impl,canonical,opposite_same_wording,random16_necessity_loss,16,4,0.0034803152084350586
2,9,task_009,paraphrase_test,paraphrase,opposite_same_wording,early_selector_effect,0,-1,0.08613914251327515
2,9,task_009,paraphrase_test,paraphrase,opposite_same_wording,all_attention_sufficiency,224,-1,0.0014292001724243164
2,9,task_009,paraphrase_test,paraphrase,opposite_same_wording,all_attention_necessity_loss,224,-1,-0.006563723087310791
2,9,task_009,paraphrase_test,paraphrase,opposite_same_wording,top16_sufficiency,16,-1,0.005762636661529541
2,9,task_009,paraphrase_test,paraphrase,opposite_same_wording,top16_necessity_loss,16,-1,0.014030754566192627
2,9,task_009,paraphrase_test,paraphrase,opposite_same_wording,top4_sufficiency,4,-1,-0.0033957958221435547
2,9,task_009,paraphrase_test,paraphrase,opposite_same_wording,top4_necessity_loss,4,-1,-0.000347137451171875
2,9,task_009,paraphrase_test,paraphrase,opposite_same_wording,top32_sufficiency,32,-1,-1.233816146850586e-05
2,9,task_009,paraphrase_test,paraphrase,opposite_same_wording,top32_necessity_loss,32,-1,0.0030481815338134766
2,9,task_009,paraphrase_test,paraphrase,opposite_same_wording,top64_sufficiency,64,-1,0.0042847394943237305
2,9,task_009,paraphrase_test,paraphrase,opposite_same_wording,top64_necessity_loss,64,-1,-0.007367968559265137
2,9,task_009,paraphrase_test,paraphrase,opposite_same_wording,random16_sufficiency,16,0,-7.045269012451172e-05
2,9,task_009,paraphrase_test,paraphrase,opposite_same_wording,random16_necessity_loss,16,0,0.0004429817199707031
2,9,task_009,paraphrase_test,paraphrase,opposite_same_wording,random16_sufficiency,16,1,0.0006884336471557617
2,9,task_009,paraphrase_test,paraphrase,opposite_same_wording,random16_necessity_loss,16,1,0.001675248146057129
2,9,task_009,paraphrase_test,paraphrase,opposite_same_wording,random16_sufficiency,16,2,-0.004281103610992432
2,9,task_009,paraphrase_test,paraphrase,opposite_same_wording,random16_necessity_loss,16,2,0.0009199976921081543
2,9,task_009,paraphrase_test,paraphrase,opposite_same_wording,random16_sufficiency,16,3,-0.0015409588813781738
2,9,task_009,paraphrase_test,paraphrase,opposite_same_wording,random16_necessity_loss,16,3,-0.0008222460746765137
2,9,task_009,paraphrase_test,paraphrase,opposite_same_wording,random16_sufficiency,16,4,-0.0014200210571289062
2,9,task_009,paraphrase_test,paraphrase,opposite_same_wording,random16_necessity_loss,16,4,-0.0005077123641967773
2,9,task_009,paraphrase_impl,paraphrase,opposite_same_wording,early_selector_effect,0,-1,0.1149476170539856
2,9,task_009,paraphrase_impl,paraphrase,opposite_same_wording,all_attention_sufficiency,224,-1,-0.003340601921081543
2,9,task_009,paraphrase_impl,paraphrase,opposite_same_wording,all_attention_necessity_loss,224,-1,-0.01848965883255005
2,9,task_009,paraphrase_impl,paraphrase,opposite_same_wording,top16_sufficiency,16,-1,0.0037148594856262207
2,9,task_009,paraphrase_impl,paraphrase,opposite_same_wording,top16_necessity_loss,16,-1,0.003946244716644287
2,9,task_009,paraphrase_impl,paraphrase,opposite_same_wording,top4_sufficiency,4,-1,0.0026378631591796875
2,9,task_009,paraphrase_impl,paraphrase,opposite_same_wording,top4_necessity_loss,4,-1,0.0005765557289123535
2,9,task_009,paraphrase_impl,paraphrase,opposite_same_wording,top32_sufficiency,32,-1,0.005562543869018555
2,9,task_009,paraphrase_impl,paraphrase,opposite_same_wording,top32_necessity_loss,32,-1,-0.007433831691741943
2,9,task_009,paraphrase_impl,paraphrase,opposite_same_wording,top64_sufficiency,64,-1,-0.004621744155883789
2,9,task_009,paraphrase_impl,paraphrase,opposite_same_wording,top64_necessity_loss,64,-1,-0.0082550048828125
2,9,task_009,paraphrase_impl,paraphrase,opposite_same_wording,random16_sufficiency,16,0,0.004088759422302246
2,9,task_009,paraphrase_impl,paraphrase,opposite_same_wording,random16_necessity_loss,16,0,0.0006380677223205566
2,9,task_009,paraphrase_impl,paraphrase,opposite_same_wording,random16_sufficiency,16,1,0.0015347003936767578
2,9,task_009,paraphrase_impl,paraphrase,opposite_same_wording,random16_necessity_loss,16,1,-5.4717063903808594e-05
2,9,task_009,paraphrase_impl,paraphrase,opposite_same_wording,random16_sufficiency,16,2,0.0013135075569152832
2,9,task_009,paraphrase_impl,paraphrase,opposite_same_wording,random16_necessity_loss,16,2,-0.0032741427421569824
2,9,task_009,paraphrase_impl,paraphrase,opposite_same_wording,random16_sufficiency,16,3,0.0024449825286865234
2,9,task_009,paraphrase_impl,paraphrase,opposite_same_wording,random16_necessity_loss,16,3,-0.0009354948997497559
2,9,task_009,paraphrase_impl,paraphrase,opposite_same_wording,random16_sufficiency,16,4,-0.000706017017364502
2,9,task_009,paraphrase_impl,paraphrase,opposite_same_wording,random16_necessity_loss,16,4,0.0007455945014953613
2,9,task_009,canonical_test,canonical,opposite_cross_wording,top16_sufficiency_cross_wording,16,-1,-0.014616608619689941
2,9,task_009,canonical_test,canonical,opposite_cross_wording,top16_necessity_loss_cross_wording,16,-1,-0.00590670108795166
2,9,task_009,canonical_impl,canonical,opposite_cross_wording,top16_sufficiency_cross_wording,16,-1,0.019594192504882812
2,9,task_009,canonical_impl,canonical,opposite_cross_wording,top16_necessity_loss_cross_wording,16,-1,0.0006735920906066895
2,9,task_009,paraphrase_test,paraphrase,opposite_cross_wording,top16_sufficiency_cross_wording,16,-1,0.00735163688659668
2,9,task_009,paraphrase_test,paraphrase,opposite_cross_wording,top16_necessity_loss_cross_wording,16,-1,-0.004622220993041992
2,9,task_009,paraphrase_impl,paraphrase,opposite_cross_wording,top16_sufficiency_cross_wording,16,-1,-0.0031119585037231445
2,9,task_009,paraphrase_impl,paraphrase,opposite_cross_wording,top16_necessity_loss_cross_wording,16,-1,0.01771610975265503
2,13,task_013,canonical_test,canonical,opposite_same_wording,early_selector_effect,0,-1,0.059384942054748535
2,13,task_013,canonical_test,canonical,opposite_same_wording,all_attention_sufficiency,224,-1,-0.012809276580810547
2,13,task_013,canonical_test,canonical,opposite_same_wording,all_attention_necessity_loss,224,-1,-0.012118816375732422
2,13,task_013,canonical_test,canonical,opposite_same_wording,top16_sufficiency,16,-1,0.0008323192596435547
2,13,task_013,canonical_test,canonical,opposite_same_wording,top16_necessity_loss,16,-1,0.007016599178314209
2,13,task_013,canonical_test,canonical,opposite_same_wording,top4_sufficiency,4,-1,0.002021491527557373
2,13,task_013,canonical_test,canonical,opposite_same_wording,top4_necessity_loss,4,-1,0.009277701377868652
2,13,task_013,canonical_test,canonical,opposite_same_wording,top32_sufficiency,32,-1,-0.0010527372360229492
2,13,task_013,canonical_test,canonical,opposite_same_wording,top32_necessity_loss,32,-1,-0.004523873329162598
2,13,task_013,canonical_test,canonical,opposite_same_wording,top64_sufficiency,64,-1,-0.004670441150665283
2,13,task_013,canonical_test,canonical,opposite_same_wording,top64_necessity_loss,64,-1,0.00014472007751464844
2,13,task_013,canonical_test,canonical,opposite_same_wording,random16_sufficiency,16,0,0.003685474395751953
2,13,task_013,canonical_test,canonical,opposite_same_wording,random16_necessity_loss,16,0,0.004555404186248779
2,13,task_013,canonical_test,canonical,opposite_same_wording,random16_sufficiency,16,1,0.005139350891113281
2,13,task_013,canonical_test,canonical,opposite_same_wording,random16_necessity_loss,16,1,0.015244126319885254
2,13,task_013,canonical_test,canonical,opposite_same_wording,random16_sufficiency,16,2,0.00025159120559692383
2,13,task_013,canonical_test,canonical,opposite_same_wording,random16_necessity_loss,16,2,0.015056073665618896
2,13,task_013,canonical_test,canonical,opposite_same_wording,random16_sufficiency,16,3,-0.0006948709487915039
2,13,task_013,canonical_test,canonical,opposite_same_wording,random16_necessity_loss,16,3,0.004554092884063721
2,13,task_013,canonical_test,canonical,opposite_same_wording,random16_sufficiency,16,4,0.004443526268005371
2,13,task_013,canonical_test,canonical,opposite_same_wording,random16_necessity_loss,16,4,-0.0004031658172607422
2,13,task_013,canonical_impl,canonical,opposite_same_wording,early_selector_effect,0,-1,0.08089274168014526
2,13,task_013,canonical_impl,canonical,opposite_same_wording,all_attention_sufficiency,224,-1,-0.006646633148193359
2,13,task_013,canonical_impl,canonical,opposite_same_wording,all_attention_necessity_loss,224,-1,-0.008834421634674072
2,13,task_013,canonical_impl,canonical,opposite_same_wording,top16_sufficiency,16,-1,0.0053868889808654785
2,13,task_013,canonical_impl,canonical,opposite_same_wording,top16_necessity_loss,16,-1,0.004974424839019775
2,13,task_013,canonical_impl,canonical,opposite_same_wording,top4_sufficiency,4,-1,0.009584426879882812
2,13,task_013,canonical_impl,canonical,opposite_same_wording,top4_necessity_loss,4,-1,-0.0016352534294128418
2,13,task_013,canonical_impl,canonical,opposite_same_wording,top32_sufficiency,32,-1,0.00382387638092041
2,13,task_013,canonical_impl,canonical,opposite_same_wording,top32_necessity_loss,32,-1,0.0017978549003601074
2,13,task_013,canonical_impl,canonical,opposite_same_wording,top64_sufficiency,64,-1,-0.0025138258934020996
2,13,task_013,canonical_impl,canonical,opposite_same_wording,top64_necessity_loss,64,-1,0.005183398723602295
2,13,task_013,canonical_impl,canonical,opposite_same_wording,random16_sufficiency,16,0,0.003230571746826172
2,13,task_013,canonical_impl,canonical,opposite_same_wording,random16_necessity_loss,16,0,0.0013488531112670898
2,13,task_013,canonical_impl,canonical,opposite_same_wording,random16_sufficiency,16,1,0.00948256254196167
2,13,task_013,canonical_impl,canonical,opposite_same_wording,random16_necessity_loss,16,1,0.008236229419708252
2,13,task_013,canonical_impl,canonical,opposite_same_wording,random16_sufficiency,16,2,0.006567835807800293
2,13,task_013,canonical_impl,canonical,opposite_same_wording,random16_necessity_loss,16,2,-0.0015190839767456055
2,13,task_013,canonical_impl,canonical,opposite_same_wording,random16_sufficiency,16,3,0.00034874677658081055
2,13,task_013,canonical_impl,canonical,opposite_same_wording,random16_necessity_loss,16,3,0.006755828857421875
2,13,task_013,canonical_impl,canonical,opposite_same_wording,random16_sufficiency,16,4,0.01080387830734253
2,13,task_013,canonical_impl,canonical,opposite_same_wording,random16_necessity_loss,16,4,0.011075377464294434
2,13,task_013,paraphrase_test,paraphrase,opposite_same_wording,early_selector_effect,0,-1,0.10390907526016235
2,13,task_013,paraphrase_test,paraphrase,opposite_same_wording,all_attention_sufficiency,224,-1,-0.017317235469818115
2,13,task_013,paraphrase_test,paraphrase,opposite_same_wording,all_attention_necessity_loss,224,-1,-0.01935786008834839
2,13,task_013,paraphrase_test,paraphrase,opposite_same_wording,top16_sufficiency,16,-1,0.003036677837371826
2,13,task_013,paraphrase_test,paraphrase,opposite_same_wording,top16_necessity_loss,16,-1,0.003204166889190674
2,13,task_013,paraphrase_test,paraphrase,opposite_same_wording,top4_sufficiency,4,-1,-0.0015564560890197754
2,13,task_013,paraphrase_test,paraphrase,opposite_same_wording,top4_necessity_loss,4,-1,0.0013731122016906738
2,13,task_013,paraphrase_test,paraphrase,opposite_same_wording,top32_sufficiency,32,-1,-0.010348260402679443
2,13,task_013,paraphrase_test,paraphrase,opposite_same_wording,top32_necessity_loss,32,-1,-0.004428386688232422
