task_idx,task_id,recipient_condition,recipient_wording,recipient_label,donor_type,donor_condition,donor_label,config,config_role,span,hidden_indices,common_suffix_len,patched_token_count,baseline_margin,patched_margin,raw_margin_shift,signed_transfer_effect
20,task_020,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,common_H19_H28,primary,common,"19,20,21,22,23,24,25,26,27,28",113,113,0.27476227283477783,0.20937609672546387,-0.06538617610931396,0.06538617610931396
20,task_020,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,common_H21_H28,layer_scan,common,"21,22,23,24,25,26,27,28",120,120,0.052109599113464355,0.025867104530334473,-0.026242494583129883,-0.026242494583129883
20,task_020,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,common_H21_H28,layer_scan,common,"21,22,23,24,25,26,27,28",120,120,0.22875618934631348,0.23756170272827148,0.008805513381958008,-0.008805513381958008
20,task_020,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,common_H21_H28,layer_scan,common,"21,22,23,24,25,26,27,28",113,113,0.15986394882202148,0.15831732749938965,-0.001546621322631836,-0.001546621322631836
20,task_020,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,common_H21_H28,layer_scan,common,"21,22,23,24,25,26,27,28",113,113,0.27476227283477783,0.2736093997955322,-0.0011528730392456055,0.0011528730392456055
20,task_020,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,common_H15_H28,layer_scan,common,"15,16,17,18,19,20,21,22,23,24,25,26,27,28",120,120,0.052109599113464355,0.113120436668396,0.06101083755493164,0.06101083755493164
20,task_020,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,common_H15_H28,layer_scan,common,"15,16,17,18,19,20,21,22,23,24,25,26,27,28",120,120,0.22875618934631348,0.16349995136260986,-0.06525623798370361,0.06525623798370361
20,task_020,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,common_H15_H28,layer_scan,common,"15,16,17,18,19,20,21,22,23,24,25,26,27,28",113,113,0.15986394882202148,0.22684776782989502,0.06698381900787354,0.06698381900787354
20,task_020,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,common_H15_H28,layer_scan,common,"15,16,17,18,19,20,21,22,23,24,25,26,27,28",113,113,0.27476227283477783,0.20970594882965088,-0.06505632400512695,0.06505632400512695
20,task_020,canonical_test,canonical,0,same_state_cross_wording,paraphrase_test,0,common_H19_H28,control,common,"19,20,21,22,23,24,25,26,27,28",86,86,0.052109599113464355,0.06786715984344482,0.01575756072998047,-0.01575756072998047
20,task_020,canonical_impl,canonical,1,same_state_cross_wording,paraphrase_impl,1,common_H19_H28,control,common,"19,20,21,22,23,24,25,26,27,28",86,86,0.22875618934631348,0.29588258266448975,0.06712639331817627,0.06712639331817627
20,task_020,paraphrase_test,paraphrase,0,same_state_cross_wording,canonical_test,0,common_H19_H28,control,common,"19,20,21,22,23,24,25,26,27,28",86,86,0.15986394882202148,0.1392371654510498,-0.02062678337097168,0.02062678337097168
20,task_020,paraphrase_impl,paraphrase,1,same_state_cross_wording,canonical_impl,1,common_H19_H28,control,common,"19,20,21,22,23,24,25,26,27,28",86,86,0.27476227283477783,0.22657334804534912,-0.04818892478942871,-0.04818892478942871
20,task_020,canonical_test,canonical,0,opposite_cross_wording,paraphrase_impl,1,common_H19_H28,control,common,"19,20,21,22,23,24,25,26,27,28",86,86,0.052109599113464355,0.1357649564743042,0.08365535736083984,0.08365535736083984
20,task_020,canonical_impl,canonical,1,opposite_cross_wording,paraphrase_test,0,common_H19_H28,control,common,"19,20,21,22,23,24,25,26,27,28",86,86,0.22875618934631348,0.2162621021270752,-0.012494087219238281,0.012494087219238281
20,task_020,paraphrase_test,paraphrase,0,opposite_cross_wording,canonical_impl,1,common_H19_H28,control,common,"19,20,21,22,23,24,25,26,27,28",86,86,0.15986394882202148,0.1744520664215088,0.014588117599487305,0.014588117599487305
20,task_020,paraphrase_impl,paraphrase,1,opposite_cross_wording,canonical_test,0,common_H19_H28,control,common,"19,20,21,22,23,24,25,26,27,28",86,86,0.27476227283477783,0.189361572265625,-0.08540070056915283,0.08540070056915283
20,task_020,canonical_test,canonical,0,self,canonical_test,0,common_H19_H28,control,common,"19,20,21,22,23,24,25,26,27,28",287,287,0.052109599113464355,0.052109599113464355,0.0,0.0
20,task_020,canonical_impl,canonical,1,self,canonical_impl,1,common_H19_H28,control,common,"19,20,21,22,23,24,25,26,27,28",287,287,0.22875618934631348,0.22875618934631348,0.0,0.0
20,task_020,paraphrase_test,paraphrase,0,self,paraphrase_test,0,common_H19_H28,control,common,"19,20,21,22,23,24,25,26,27,28",271,271,0.15986394882202148,0.15986394882202148,0.0,0.0
20,task_020,paraphrase_impl,paraphrase,1,self,paraphrase_impl,1,common_H19_H28,control,common,"19,20,21,22,23,24,25,26,27,28",271,271,0.27476227283477783,0.27476227283477783,0.0,0.0
21,task_021,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,last1_H19,token_scan,last1,19,103,1,0.279660701751709,0.2842130661010742,0.004552364349365234,0.004552364349365234
21,task_021,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,last1_H19,token_scan,last1,19,103,1,0.572111964225769,0.5699788928031921,-0.0021330714225769043,0.0021330714225769043
21,task_021,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,last1_H19,token_scan,last1,19,96,1,0.38214731216430664,0.38749587535858154,0.005348563194274902,0.005348563194274902
21,task_021,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,last1_H19,token_scan,last1,19,96,1,0.6361990571022034,0.641465425491333,0.005266368389129639,-0.005266368389129639
21,task_021,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,common_H19,token_scan,common,19,103,103,0.279660701751709,0.29838109016418457,0.018720388412475586,0.018720388412475586
21,task_021,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,common_H19,token_scan,common,19,103,103,0.572111964225769,0.559963583946228,-0.012148380279541016,0.012148380279541016
21,task_021,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,common_H19,token_scan,common,19,96,96,0.38214731216430664,0.4255824685096741,0.04343515634536743,0.04343515634536743
21,task_021,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,common_H19,token_scan,common,19,96,96,0.6361990571022034,0.5754733681678772,-0.06072568893432617,0.06072568893432617
21,task_021,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,common_H19_H24,layer_scan,common,"19,20,21,22,23,24",103,103,0.279660701751709,0.311363160610199,0.03170245885848999,0.03170245885848999
21,task_021,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,common_H19_H24,layer_scan,common,"19,20,21,22,23,24",103,103,0.572111964225769,0.5190791487693787,-0.05303281545639038,0.05303281545639038
21,task_021,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,common_H19_H24,layer_scan,common,"19,20,21,22,23,24",96,96,0.38214731216430664,0.4776623249053955,0.09551501274108887,0.09551501274108887
21,task_021,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,common_H19_H24,layer_scan,common,"19,20,21,22,23,24",96,96,0.6361990571022034,0.4937891960144043,-0.14240986108779907,0.14240986108779907
21,task_021,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,common_H19_H28,primary,common,"19,20,21,22,23,24,25,26,27,28",103,103,0.279660701751709,0.3079366087913513,0.028275907039642334,0.028275907039642334
21,task_021,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,common_H19_H28,primary,common,"19,20,21,22,23,24,25,26,27,28",103,103,0.572111964225769,0.5077010989189148,-0.06441086530685425,0.06441086530685425
21,task_021,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,common_H19_H28,primary,common,"19,20,21,22,23,24,25,26,27,28",96,96,0.38214731216430664,0.46809279918670654,0.0859454870223999,0.0859454870223999
21,task_021,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,common_H19_H28,primary,common,"19,20,21,22,23,24,25,26,27,28",96,96,0.6361990571022034,0.4930785298347473,-0.14312052726745605,0.14312052726745605
21,task_021,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,common_H21_H28,layer_scan,common,"21,22,23,24,25,26,27,28",103,103,0.279660701751709,0.28286945819854736,0.003208756446838379,0.003208756446838379
21,task_021,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,common_H21_H28,layer_scan,common,"21,22,23,24,25,26,27,28",103,103,0.572111964225769,0.5613742470741272,-0.010737717151641846,0.010737717151641846
21,task_021,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,common_H21_H28,layer_scan,common,"21,22,23,24,25,26,27,28",96,96,0.38214731216430664,0.39815717935562134,0.016009867191314697,0.016009867191314697
21,task_021,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,common_H21_H28,layer_scan,common,"21,22,23,24,25,26,27,28",96,96,0.6361990571022034,0.6024878621101379,-0.03371119499206543,0.03371119499206543
21,task_021,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,common_H15_H28,layer_scan,common,"15,16,17,18,19,20,21,22,23,24,25,26,27,28",103,103,0.279660701751709,0.32606303691864014,0.04640233516693115,0.04640233516693115
21,task_021,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,common_H15_H28,layer_scan,common,"15,16,17,18,19,20,21,22,23,24,25,26,27,28",103,103,0.572111964225769,0.4871443510055542,-0.08496761322021484,0.08496761322021484
21,task_021,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,common_H15_H28,layer_scan,common,"15,16,17,18,19,20,21,22,23,24,25,26,27,28",96,96,0.38214731216430664,0.5163171887397766,0.13416987657546997,0.13416987657546997
21,task_021,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,common_H15_H28,layer_scan,common,"15,16,17,18,19,20,21,22,23,24,25,26,27,28",96,96,0.6361990571022034,0.46627646684646606,-0.1699225902557373,0.1699225902557373
21,task_021,canonical_test,canonical,0,same_state_cross_wording,paraphrase_test,0,common_H19_H28,control,common,"19,20,21,22,23,24,25,26,27,28",69,69,0.279660701751709,0.32661139965057373,0.046950697898864746,-0.046950697898864746
21,task_021,canonical_impl,canonical,1,same_state_cross_wording,paraphrase_impl,1,common_H19_H28,control,common,"19,20,21,22,23,24,25,26,27,28",69,69,0.572111964225769,0.6534715294837952,0.08135956525802612,0.08135956525802612
21,task_021,paraphrase_test,paraphrase,0,same_state_cross_wording,canonical_test,0,common_H19_H28,control,common,"19,20,21,22,23,24,25,26,27,28",69,69,0.38214731216430664,0.3498874306678772,-0.03225988149642944,0.03225988149642944
21,task_021,paraphrase_impl,paraphrase,1,same_state_cross_wording,canonical_impl,1,common_H19_H28,control,common,"19,20,21,22,23,24,25,26,27,28",69,69,0.6361990571022034,0.5645983815193176,-0.07160067558288574,-0.07160067558288574
21,task_021,canonical_test,canonical,0,opposite_cross_wording,paraphrase_impl,1,common_H19_H28,control,common,"19,20,21,22,23,24,25,26,27,28",69,69,0.279660701751709,0.38496947288513184,0.10530877113342285,0.10530877113342285
21,task_021,canonical_impl,canonical,1,opposite_cross_wording,paraphrase_test,0,common_H19_H28,control,common,"19,20,21,22,23,24,25,26,27,28",69,69,0.572111964225769,0.5002037882804871,-0.07190817594528198,0.07190817594528198
21,task_021,paraphrase_test,paraphrase,0,opposite_cross_wording,canonical_impl,1,common_H19_H28,control,common,"19,20,21,22,23,24,25,26,27,28",69,69,0.38214731216430664,0.41083502769470215,0.028687715530395508,0.028687715530395508
21,task_021,paraphrase_impl,paraphrase,1,opposite_cross_wording,canonical_test,0,common_H19_H28,control,common,"19,20,21,22,23,24,25,26,27,28",69,69,0.6361990571022034,0.48489731550216675,-0.15130174160003662,0.15130174160003662
21,task_021,canonical_test,canonical,0,self,canonical_test,0,common_H19_H28,control,common,"19,20,21,22,23,24,25,26,27,28",270,270,0.279660701751709,0.279660701751709,0.0,0.0
21,task_021,canonical_impl,canonical,1,self,canonical_impl,1,common_H19_H28,control,common,"19,20,21,22,23,24,25,26,27,28",270,270,0.572111964225769,0.572111964225769,0.0,0.0
21,task_021,paraphrase_test,paraphrase,0,self,paraphrase_test,0,common_H19_H28,control,common,"19,20,21,22,23,24,25,26,27,28",254,254,0.38214731216430664,0.3801548480987549,-0.001992464065551758,-0.001992464065551758
21,task_021,paraphrase_impl,paraphrase,1,self,paraphrase_impl,1,common_H19_H28,control,common,"19,20,21,22,23,24,25,26,27,28",254,254,0.6361990571022034,0.6327207684516907,-0.0034782886505126953,-0.0034782886505126953
22,task_022,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,last1_H19,token_scan,last1,19,121,1,-0.07467842102050781,-0.07775729894638062,-0.0030788779258728027,-0.0030788779258728027
22,task_022,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,last1_H19,token_scan,last1,19,121,1,0.10721874237060547,0.10732853412628174,0.00010979175567626953,-0.00010979175567626953
22,task_022,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,last1_H19,token_scan,last1,19,114,1,-0.0436939001083374,-0.04716932773590088,-0.0034754276275634766,-0.0034754276275634766
22,task_022,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,last1_H19,token_scan,last1,19,114,1,0.09464168548583984,0.09332901239395142,-0.0013126730918884277,0.0013126730918884277
22,task_022,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,common_H19,token_scan,common,19,121,121,-0.07467842102050781,-0.052081286907196045,0.022597134113311768,0.022597134113311768
22,task_022,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,common_H19,token_scan,common,19,121,121,0.10721874237060547,0.07727909088134766,-0.029939651489257812,0.029939651489257812
22,task_022,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,common_H19,token_scan,common,19,114,114,-0.0436939001083374,-0.014718830585479736,0.028975069522857666,0.028975069522857666
22,task_022,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,common_H19,token_scan,common,19,114,114,0.09464168548583984,0.05782735347747803,-0.036814332008361816,0.036814332008361816
22,task_022,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,common_H19_H24,layer_scan,common,"19,20,21,22,23,24",121,121,-0.07467842102050781,-0.06279647350311279,0.01188194751739502,0.01188194751739502
22,task_022,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,common_H19_H24,layer_scan,common,"19,20,21,22,23,24",121,121,0.10721874237060547,0.09698110818862915,-0.010237634181976318,0.010237634181976318
22,task_022,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,common_H19_H24,layer_scan,common,"19,20,21,22,23,24",114,114,-0.0436939001083374,0.019365787506103516,0.06305968761444092,0.06305968761444092
22,task_022,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,common_H19_H24,layer_scan,common,"19,20,21,22,23,24",114,114,0.09464168548583984,0.031775474548339844,-0.0628662109375,0.0628662109375
22,task_022,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,common_H19_H28,primary,common,"19,20,21,22,23,24,25,26,27,28",121,121,-0.07467842102050781,-0.062449872493743896,0.012228548526763916,0.012228548526763916
22,task_022,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,common_H19_H28,primary,common,"19,20,21,22,23,24,25,26,27,28",121,121,0.10721874237060547,0.09400016069412231,-0.013218581676483154,0.013218581676483154
22,task_022,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,common_H19_H28,primary,common,"19,20,21,22,23,24,25,26,27,28",114,114,-0.0436939001083374,0.020725250244140625,0.06441915035247803,0.06441915035247803
22,task_022,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,common_H19_H28,primary,common,"19,20,21,22,23,24,25,26,27,28",114,114,0.09464168548583984,0.029082000255584717,-0.06555968523025513,0.06555968523025513
22,task_022,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,common_H21_H28,layer_scan,common,"21,22,23,24,25,26,27,28",121,121,-0.07467842102050781,-0.10665750503540039,-0.03197908401489258,-0.03197908401489258
22,task_022,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,common_H21_H28,layer_scan,common,"21,22,23,24,25,26,27,28",121,121,0.10721874237060547,0.139326810836792,0.03210806846618652,-0.03210806846618652
22,task_022,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,common_H21_H28,layer_scan,common,"21,22,23,24,25,26,27,28",114,114,-0.0436939001083374,-0.04519546031951904,-0.0015015602111816406,-0.0015015602111816406
22,task_022,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,common_H21_H28,layer_scan,common,"21,22,23,24,25,26,27,28",114,114,0.09464168548583984,0.0880395770072937,-0.006602108478546143,0.006602108478546143
22,task_022,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,common_H15_H28,layer_scan,common,"15,16,17,18,19,20,21,22,23,24,25,26,27,28",121,121,-0.07467842102050781,-0.018666982650756836,0.05601143836975098,0.05601143836975098
22,task_022,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,common_H15_H28,layer_scan,common,"15,16,17,18,19,20,21,22,23,24,25,26,27,28",121,121,0.10721874237060547,0.05705493688583374,-0.05016380548477173,0.05016380548477173
22,task_022,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,common_H15_H28,layer_scan,common,"15,16,17,18,19,20,21,22,23,24,25,26,27,28",114,114,-0.0436939001083374,0.042183518409729004,0.0858774185180664,0.0858774185180664
22,task_022,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,common_H15_H28,layer_scan,common,"15,16,17,18,19,20,21,22,23,24,25,26,27,28",114,114,0.09464168548583984,0.015008866786956787,-0.07963281869888306,0.07963281869888306
22,task_022,canonical_test,canonical,0,same_state_cross_wording,paraphrase_test,0,common_H19_H28,control,common,"19,20,21,22,23,24,25,26,27,28",87,87,-0.07467842102050781,-0.0995030403137207,-0.02482461929321289,0.02482461929321289
22,task_022,canonical_impl,canonical,1,same_state_cross_wording,paraphrase_impl,1,common_H19_H28,control,common,"19,20,21,22,23,24,25,26,27,28",87,87,0.10721874237060547,0.13884907960891724,0.03163033723831177,0.03163033723831177
22,task_022,paraphrase_test,paraphrase,0,same_state_cross_wording,canonical_test,0,common_H19_H28,control,common,"19,20,21,22,23,24,25,26,27,28",87,87,-0.0436939001083374,-0.023724079132080078,0.019969820976257324,-0.019969820976257324
22,task_022,paraphrase_impl,paraphrase,1,same_state_cross_wording,canonical_impl,1,common_H19_H28,control,common,"19,20,21,22,23,24,25,26,27,28",87,87,0.09464168548583984,0.05559641122817993,-0.03904527425765991,-0.03904527425765991
22,task_022,canonical_test,canonical,0,opposite_cross_wording,paraphrase_impl,1,common_H19_H28,control,common,"19,20,21,22,23,24,25,26,27,28",87,87,-0.07467842102050781,-0.045368492603302,0.02930992841720581,0.02930992841720581
22,task_022,canonical_impl,canonical,1,opposite_cross_wording,paraphrase_test,0,common_H19_H28,control,common,"19,20,21,22,23,24,25,26,27,28",87,87,0.10721874237060547,0.07311612367630005,-0.03410261869430542,0.03410261869430542
22,task_022,paraphrase_test,paraphrase,0,opposite_cross_wording,canonical_impl,1,common_H19_H28,control,common,"19,20,21,22,23,24,25,26,27,28",87,87,-0.0436939001083374,-0.018516242504119873,0.02517765760421753,0.02517765760421753
22,task_022,paraphrase_impl,paraphrase,1,opposite_cross_wording,canonical_test,0,common_H19_H28,control,common,"19,20,21,22,23,24,25,26,27,28",87,87,0.09464168548583984,0.04290288686752319,-0.05173879861831665,0.05173879861831665
22,task_022,canonical_test,canonical,0,self,canonical_test,0,common_H19_H28,control,common,"19,20,21,22,23,24,25,26,27,28",285,285,-0.07467842102050781,-0.07467842102050781,0.0,0.0
22,task_022,canonical_impl,canonical,1,self,canonical_impl,1,common_H19_H28,control,common,"19,20,21,22,23,24,25,26,27,28",285,285,0.10721874237060547,0.10721874237060547,0.0,0.0
22,task_022,paraphrase_test,paraphrase,0,self,paraphrase_test,0,common_H19_H28,control,common,"19,20,21,22,23,24,25,26,27,28",269,269,-0.0436939001083374,-0.0436939001083374,0.0,0.0
22,task_022,paraphrase_impl,paraphrase,1,self,paraphrase_impl,1,common_H19_H28,control,common,"19,20,21,22,23,24,25,26,27,28",269,269,0.09464168548583984,0.09464168548583984,0.0,0.0
23,task_023,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,last1_H19,token_scan,last1,19,120,1,0.1773977279663086,0.17972850799560547,0.002330780029296875,0.002330780029296875
23,task_023,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,last1_H19,token_scan,last1,19,120,1,0.29900819063186646,0.3001619577407837,0.0011537671089172363,-0.0011537671089172363
23,task_023,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,last1_H19,token_scan,last1,19,113,1,0.3000824451446533,0.3007854223251343,0.000702977180480957,0.000702977180480957
23,task_023,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,last1_H19,token_scan,last1,19,113,1,0.39827895164489746,0.40288805961608887,0.004609107971191406,-0.004609107971191406
23,task_023,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,common_H19,token_scan,common,19,120,120,0.1773977279663086,0.1893019676208496,0.011904239654541016,0.011904239654541016
23,task_023,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,common_H19,token_scan,common,19,120,120,0.29900819063186646,0.31257063150405884,0.013562440872192383,-0.013562440872192383
23,task_023,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,common_H19,token_scan,common,19,113,113,0.3000824451446533,0.3142583966255188,0.014175951480865479,0.014175951480865479
23,task_023,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,common_H19,token_scan,common,19,113,113,0.39827895164489746,0.37382686138153076,-0.0244520902633667,0.0244520902633667
23,task_023,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,common_H19_H24,layer_scan,common,"19,20,21,22,23,24",120,120,0.1773977279663086,0.2028203010559082,0.02542257308959961,0.02542257308959961
23,task_023,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,common_H19_H24,layer_scan,common,"19,20,21,22,23,24",120,120,0.29900819063186646,0.26309823989868164,-0.035909950733184814,0.035909950733184814
23,task_023,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,common_H19_H24,layer_scan,common,"19,20,21,22,23,24",113,113,0.3000824451446533,0.35791510343551636,0.05783265829086304,0.05783265829086304
23,task_023,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,common_H19_H24,layer_scan,common,"19,20,21,22,23,24",113,113,0.39827895164489746,0.3203553557395935,-0.07792359590530396,0.07792359590530396
23,task_023,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,common_H19_H28,primary,common,"19,20,21,22,23,24,25,26,27,28",120,120,0.1773977279663086,0.20588767528533936,0.02848994731903076,0.02848994731903076
23,task_023,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,common_H19_H28,primary,common,"19,20,21,22,23,24,25,26,27,28",120,120,0.29900819063186646,0.2570487856864929,-0.041959404945373535,0.041959404945373535
23,task_023,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,common_H19_H28,primary,common,"19,20,21,22,23,24,25,26,27,28",113,113,0.3000824451446533,0.35824769735336304,0.05816525220870972,0.05816525220870972
23,task_023,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,common_H19_H28,primary,common,"19,20,21,22,23,24,25,26,27,28",113,113,0.39827895164489746,0.3181260824203491,-0.08015286922454834,0.08015286922454834
23,task_023,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,common_H21_H28,layer_scan,common,"21,22,23,24,25,26,27,28",120,120,0.1773977279663086,0.18019676208496094,0.0027990341186523438,0.0027990341186523438
23,task_023,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,common_H21_H28,layer_scan,common,"21,22,23,24,25,26,27,28",120,120,0.29900819063186646,0.29229801893234253,-0.006710171699523926,0.006710171699523926
23,task_023,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,common_H21_H28,layer_scan,common,"21,22,23,24,25,26,27,28",113,113,0.3000824451446533,0.3027651309967041,0.0026826858520507812,0.0026826858520507812
23,task_023,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,common_H21_H28,layer_scan,common,"21,22,23,24,25,26,27,28",113,113,0.39827895164489746,0.382280170917511,-0.015998780727386475,0.015998780727386475
23,task_023,canonical_test,canonical,0,opposite_same_wording,canonical_impl,1,common_H15_H28,layer_scan,common,"15,16,17,18,19,20,21,22,23,24,25,26,27,28",120,120,0.1773977279663086,0.21933245658874512,0.04193472862243652,0.04193472862243652
23,task_023,canonical_impl,canonical,1,opposite_same_wording,canonical_test,0,common_H15_H28,layer_scan,common,"15,16,17,18,19,20,21,22,23,24,25,26,27,28",120,120,0.29900819063186646,0.25851088762283325,-0.0404973030090332,0.0404973030090332
23,task_023,paraphrase_test,paraphrase,0,opposite_same_wording,paraphrase_impl,1,common_H15_H28,layer_scan,common,"15,16,17,18,19,20,21,22,23,24,25,26,27,28",113,113,0.3000824451446533,0.37320810556411743,0.07312566041946411,0.07312566041946411
23,task_023,paraphrase_impl,paraphrase,1,opposite_same_wording,paraphrase_test,0,common_H15_H28,layer_scan,common,"15,16,17,18,19,20,21,22,23,24,25,26,27,28",113,113,0.39827895164489746,0.31553471088409424,-0.08274424076080322,0.08274424076080322
23,task_023,canonical_test,canonical,0,same_state_cross_wording,paraphrase_test,0,common_H19_H28,control,common,"19,20,21,22,23,24,25,26,27,28",86,86,0.1773977279663086,0.21362805366516113,0.03623032569885254,-0.03623032569885254
23,task_023,canonical_impl,canonical,1,same_state_cross_wording,paraphrase_impl,1,common_H19_H28,control,common,"19,20,21,22,23,24,25,26,27,28",86,86,0.29900819063186646,0.37717926502227783,0.07817107439041138,0.07817107439041138
23,task_023,paraphrase_test,paraphrase,0,same_state_cross_wording,canonical_test,0,common_H19_H28,control,common,"19,20,21,22,23,24,25,26,27,28",86,86,0.3000824451446533,0.26264238357543945,-0.03744006156921387,0.03744006156921387
23,task_023,paraphrase_impl,paraphrase,1,same_state_cross_wording,canonical_impl,1,common_H19_H28,control,common,"19,20,21,22,23,24,25,26,27,28",86,86,0.39827895164489746,0.32238107919692993,-0.07589787244796753,-0.07589787244796753
23,task_023,canonical_test,canonical,0,opposite_cross_wording,paraphrase_impl,1,common_H19_H28,control,common,"19,20,21,22,23,24,25,26,27,28",86,86,0.1773977279663086,0.27570033073425293,0.09830260276794434,0.09830260276794434
23,task_023,canonical_impl,canonical,1,opposite_cross_wording,paraphrase_test,0,common_H19_H28,control,common,"19,20,21,22,23,24,25,26,27,28",86,86,0.29900819063186646,0.28196394443511963,-0.017044246196746826,0.017044246196746826
23,task_023,paraphrase_test,paraphrase,0,opposite_cross_wording,canonical_impl,1,common_H19_H28,control,common,"19,20,21,22,23,24,25,26,27,28",86,86,0.3000824451446533,0.2911111116409302,-0.008971333503723145,-0.008971333503723145
23,task_023,paraphrase_impl,paraphrase,1,opposite_cross_wording,canonical_test,0,common_H19_H28,control,common,"19,20,21,22,23,24,25,26,27,28",86,86,0.39827895164489746,0.2843703627586365,-0.11390858888626099,0.11390858888626099
23,task_023,canonical_test,canonical,0,self,canonical_test,0,common_H19_H28,control,common,"19,20,21,22,23,24,25,26,27,28",288,288,0.1773977279663086,0.1773977279663086,0.0,0.0
23,task_023,canonical_impl,canonical,1,self,canonical_impl,1,common_H19_H28,control,common,"19,20,21,22,23,24,25,26,27,28",288,288,0.29900819063186646,0.29900819063186646,0.0,0.0
