task_idx,task_id,recipient_condition,recipient_wording,donor_condition,donor_label,reader,endpoint,value,non_kv0_delta_ratio
24,task_024,paraphrase_test,paraphrase,paraphrase_impl,1,6,path_necessity_loss,-0.017009615898132324,0.0
24,task_024,paraphrase_test,paraphrase,paraphrase_impl,1,all7,path_sufficiency,0.06556320190429688,0.0
24,task_024,paraphrase_test,paraphrase,paraphrase_impl,1,all7,path_necessity_loss,0.06556320190429688,0.0
24,task_024,paraphrase_test,paraphrase,paraphrase_impl,1,Q7_Q27,path_sufficiency,0.0,0.0
24,task_024,paraphrase_test,paraphrase,paraphrase_impl,1,Q7_Q27,path_necessity_loss,0.0,0.0
24,task_024,paraphrase_impl,paraphrase,paraphrase_test,0,full_KV0_B5,verified_V_effect,0.06403130292892456,0.0
24,task_024,paraphrase_impl,paraphrase,paraphrase_test,0,0,path_sufficiency,0.04006272554397583,0.0
24,task_024,paraphrase_impl,paraphrase,paraphrase_test,0,0,path_necessity_loss,0.04093146324157715,0.0
24,task_024,paraphrase_impl,paraphrase,paraphrase_test,0,1,path_sufficiency,-0.0029693245887756348,0.0
24,task_024,paraphrase_impl,paraphrase,paraphrase_test,0,1,path_necessity_loss,0.0006004571914672852,0.0
24,task_024,paraphrase_impl,paraphrase,paraphrase_test,0,2,path_sufficiency,-0.00385892391204834,0.0
24,task_024,paraphrase_impl,paraphrase,paraphrase_test,0,2,path_necessity_loss,-0.007219433784484863,0.0
24,task_024,paraphrase_impl,paraphrase,paraphrase_test,0,3,path_sufficiency,0.029954135417938232,0.0
24,task_024,paraphrase_impl,paraphrase,paraphrase_test,0,3,path_necessity_loss,0.03366959095001221,0.0
24,task_024,paraphrase_impl,paraphrase,paraphrase_test,0,4,path_sufficiency,-0.0057010650634765625,0.0
24,task_024,paraphrase_impl,paraphrase,paraphrase_test,0,4,path_necessity_loss,-0.008730530738830566,0.0
24,task_024,paraphrase_impl,paraphrase,paraphrase_test,0,5,path_sufficiency,0.014834225177764893,0.0
24,task_024,paraphrase_impl,paraphrase,paraphrase_test,0,5,path_necessity_loss,0.006979703903198242,0.0
24,task_024,paraphrase_impl,paraphrase,paraphrase_test,0,6,path_sufficiency,-0.0177803635597229,0.0
24,task_024,paraphrase_impl,paraphrase,paraphrase_test,0,6,path_necessity_loss,-0.008879899978637695,0.0
24,task_024,paraphrase_impl,paraphrase,paraphrase_test,0,all7,path_sufficiency,0.06403130292892456,0.0
24,task_024,paraphrase_impl,paraphrase,paraphrase_test,0,all7,path_necessity_loss,0.06403130292892456,0.0
24,task_024,paraphrase_impl,paraphrase,paraphrase_test,0,Q7_Q27,path_sufficiency,-0.0,0.0
24,task_024,paraphrase_impl,paraphrase,paraphrase_test,0,Q7_Q27,path_necessity_loss,0.0,0.0
25,task_025,canonical_test,canonical,canonical_impl,1,full_KV0_B5,verified_V_effect,0.028363704681396484,0.0
25,task_025,canonical_test,canonical,canonical_impl,1,0,path_sufficiency,0.02477133274078369,0.0
25,task_025,canonical_test,canonical,canonical_impl,1,0,path_necessity_loss,0.023743629455566406,0.0
25,task_025,canonical_test,canonical,canonical_impl,1,1,path_sufficiency,0.00995790958404541,0.0
25,task_025,canonical_test,canonical,canonical_impl,1,1,path_necessity_loss,0.00686877965927124,0.0
25,task_025,canonical_test,canonical,canonical_impl,1,2,path_sufficiency,0.010515689849853516,0.0
25,task_025,canonical_test,canonical,canonical_impl,1,2,path_necessity_loss,0.001790463924407959,0.0
25,task_025,canonical_test,canonical,canonical_impl,1,3,path_sufficiency,0.007006585597991943,0.0
25,task_025,canonical_test,canonical,canonical_impl,1,3,path_necessity_loss,0.015581250190734863,0.0
25,task_025,canonical_test,canonical,canonical_impl,1,4,path_sufficiency,0.0010118484497070312,0.0
25,task_025,canonical_test,canonical,canonical_impl,1,4,path_necessity_loss,0.0007056593894958496,0.0
25,task_025,canonical_test,canonical,canonical_impl,1,5,path_sufficiency,0.0049124956130981445,0.0
25,task_025,canonical_test,canonical,canonical_impl,1,5,path_necessity_loss,0.005366981029510498,0.0
25,task_025,canonical_test,canonical,canonical_impl,1,6,path_sufficiency,0.007909178733825684,0.0
25,task_025,canonical_test,canonical,canonical_impl,1,6,path_necessity_loss,0.0006768107414245605,0.0
25,task_025,canonical_test,canonical,canonical_impl,1,all7,path_sufficiency,0.028363704681396484,0.0
25,task_025,canonical_test,canonical,canonical_impl,1,all7,path_necessity_loss,0.028363704681396484,0.0
25,task_025,canonical_test,canonical,canonical_impl,1,Q7_Q27,path_sufficiency,0.0,0.0
25,task_025,canonical_test,canonical,canonical_impl,1,Q7_Q27,path_necessity_loss,0.0,0.0
25,task_025,canonical_impl,canonical,canonical_test,0,full_KV0_B5,verified_V_effect,0.03019803762435913,0.0
25,task_025,canonical_impl,canonical,canonical_test,0,0,path_sufficiency,0.030357062816619873,0.0
25,task_025,canonical_impl,canonical,canonical_test,0,0,path_necessity_loss,0.02993166446685791,0.0
25,task_025,canonical_impl,canonical,canonical_test,0,1,path_sufficiency,7.456541061401367e-05,0.0
25,task_025,canonical_impl,canonical,canonical_test,0,1,path_necessity_loss,-0.0003209114074707031,0.0
25,task_025,canonical_impl,canonical,canonical_test,0,2,path_sufficiency,-0.0003343820571899414,0.0
25,task_025,canonical_impl,canonical,canonical_test,0,2,path_necessity_loss,-0.006251037120819092,0.0
25,task_025,canonical_impl,canonical,canonical_test,0,3,path_sufficiency,0.009266853332519531,0.0
25,task_025,canonical_impl,canonical,canonical_test,0,3,path_necessity_loss,-0.00027996301651000977,0.0
25,task_025,canonical_impl,canonical,canonical_test,0,4,path_sufficiency,-0.017364025115966797,0.0
25,task_025,canonical_impl,canonical,canonical_test,0,4,path_necessity_loss,-0.00906902551651001,0.0
25,task_025,canonical_impl,canonical,canonical_test,0,5,path_sufficiency,0.0032378435134887695,0.0
25,task_025,canonical_impl,canonical,canonical_test,0,5,path_necessity_loss,0.001745760440826416,0.0
25,task_025,canonical_impl,canonical,canonical_test,0,6,path_sufficiency,-0.009204745292663574,0.0
25,task_025,canonical_impl,canonical,canonical_test,0,6,path_necessity_loss,-2.09808349609375e-05,0.0
25,task_025,canonical_impl,canonical,canonical_test,0,all7,path_sufficiency,0.03019803762435913,0.0
25,task_025,canonical_impl,canonical,canonical_test,0,all7,path_necessity_loss,0.03019803762435913,0.0
25,task_025,canonical_impl,canonical,canonical_test,0,Q7_Q27,path_sufficiency,-0.0,0.0
25,task_025,canonical_impl,canonical,canonical_test,0,Q7_Q27,path_necessity_loss,0.0,0.0
25,task_025,paraphrase_test,paraphrase,paraphrase_impl,1,full_KV0_B5,verified_V_effect,0.03459733724594116,0.0
25,task_025,paraphrase_test,paraphrase,paraphrase_impl,1,0,path_sufficiency,0.030403852462768555,0.0
25,task_025,paraphrase_test,paraphrase,paraphrase_impl,1,0,path_necessity_loss,0.028210997581481934,0.0
25,task_025,paraphrase_test,paraphrase,paraphrase_impl,1,1,path_sufficiency,-0.002904534339904785,0.0
25,task_025,paraphrase_test,paraphrase,paraphrase_impl,1,1,path_necessity_loss,-0.0020577311515808105,0.0
25,task_025,paraphrase_test,paraphrase,paraphrase_impl,1,2,path_sufficiency,0.00017601251602172852,0.0
25,task_025,paraphrase_test,paraphrase,paraphrase_impl,1,2,path_necessity_loss,-0.008873999118804932,0.0
25,task_025,paraphrase_test,paraphrase,paraphrase_impl,1,3,path_sufficiency,0.009109139442443848,0.0
25,task_025,paraphrase_test,paraphrase,paraphrase_impl,1,3,path_necessity_loss,-0.0016202330589294434,0.0
25,task_025,paraphrase_test,paraphrase,paraphrase_impl,1,4,path_sufficiency,0.0037921667098999023,0.0
25,task_025,paraphrase_test,paraphrase,paraphrase_impl,1,4,path_necessity_loss,-0.0070198774337768555,0.0
25,task_025,paraphrase_test,paraphrase,paraphrase_impl,1,5,path_sufficiency,0.005066215991973877,0.0
25,task_025,paraphrase_test,paraphrase,paraphrase_impl,1,5,path_necessity_loss,-0.0032101869583129883,0.0
25,task_025,paraphrase_test,paraphrase,paraphrase_impl,1,6,path_sufficiency,0.0004392266273498535,0.0
25,task_025,paraphrase_test,paraphrase,paraphrase_impl,1,6,path_necessity_loss,-0.008847415447235107,0.0
25,task_025,paraphrase_test,paraphrase,paraphrase_impl,1,all7,path_sufficiency,0.03459733724594116,0.0
25,task_025,paraphrase_test,paraphrase,paraphrase_impl,1,all7,path_necessity_loss,0.03459733724594116,0.0
25,task_025,paraphrase_test,paraphrase,paraphrase_impl,1,Q7_Q27,path_sufficiency,0.0,0.0
25,task_025,paraphrase_test,paraphrase,paraphrase_impl,1,Q7_Q27,path_necessity_loss,0.0,0.0
25,task_025,paraphrase_impl,paraphrase,paraphrase_test,0,full_KV0_B5,verified_V_effect,0.05988132953643799,0.0
25,task_025,paraphrase_impl,paraphrase,paraphrase_test,0,0,path_sufficiency,0.03475081920623779,0.0
25,task_025,paraphrase_impl,paraphrase,paraphrase_test,0,0,path_necessity_loss,0.033805251121520996,0.0
25,task_025,paraphrase_impl,paraphrase,paraphrase_test,0,1,path_sufficiency,0.010060250759124756,0.0
25,task_025,paraphrase_impl,paraphrase,paraphrase_test,0,1,path_necessity_loss,0.006790280342102051,0.0
25,task_025,paraphrase_impl,paraphrase,paraphrase_test,0,2,path_sufficiency,0.002940058708190918,0.0
25,task_025,paraphrase_impl,paraphrase,paraphrase_test,0,2,path_necessity_loss,-0.007183194160461426,0.0
25,task_025,paraphrase_impl,paraphrase,paraphrase_test,0,3,path_sufficiency,0.027540087699890137,0.0
25,task_025,paraphrase_impl,paraphrase,paraphrase_test,0,3,path_necessity_loss,0.025948286056518555,0.0
25,task_025,paraphrase_impl,paraphrase,paraphrase_test,0,4,path_sufficiency,0.0013703107833862305,0.0
25,task_025,paraphrase_impl,paraphrase,paraphrase_test,0,4,path_necessity_loss,-0.0002078413963317871,0.0
25,task_025,paraphrase_impl,paraphrase,paraphrase_test,0,5,path_sufficiency,0.013960659503936768,0.0
25,task_025,paraphrase_impl,paraphrase,paraphrase_test,0,5,path_necessity_loss,0.0027986764907836914,0.0
25,task_025,paraphrase_impl,paraphrase,paraphrase_test,0,6,path_sufficiency,-0.009576082229614258,0.0
25,task_025,paraphrase_impl,paraphrase,paraphrase_test,0,6,path_necessity_loss,-0.008873701095581055,0.0
25,task_025,paraphrase_impl,paraphrase,paraphrase_test,0,all7,path_sufficiency,0.05988132953643799,0.0
25,task_025,paraphrase_impl,paraphrase,paraphrase_test,0,all7,path_necessity_loss,0.05988132953643799,0.0
25,task_025,paraphrase_impl,paraphrase,paraphrase_test,0,Q7_Q27,path_sufficiency,-0.0,0.0
25,task_025,paraphrase_impl,paraphrase,paraphrase_test,0,Q7_Q27,path_necessity_loss,0.0,0.0
26,task_026,canonical_test,canonical,canonical_impl,1,full_KV0_B5,verified_V_effect,0.02634716033935547,0.0
26,task_026,canonical_test,canonical,canonical_impl,1,0,path_sufficiency,0.02287590503692627,0.0
26,task_026,canonical_test,canonical,canonical_impl,1,0,path_necessity_loss,0.018569350242614746,0.0
26,task_026,canonical_test,canonical,canonical_impl,1,1,path_sufficiency,0.002988100051879883,0.0
26,task_026,canonical_test,canonical,canonical_impl,1,1,path_necessity_loss,-0.004218339920043945,0.0
26,task_026,canonical_test,canonical,canonical_impl,1,2,path_sufficiency,0.0058345794677734375,0.0
26,task_026,canonical_test,canonical,canonical_impl,1,2,path_necessity_loss,-0.010287165641784668,0.0
26,task_026,canonical_test,canonical,canonical_impl,1,3,path_sufficiency,0.01852238178253174,0.0
26,task_026,canonical_test,canonical,canonical_impl,1,3,path_necessity_loss,0.00250852108001709,0.0
26,task_026,canonical_test,canonical,canonical_impl,1,4,path_sufficiency,-0.004488229751586914,0.0
26,task_026,canonical_test,canonical,canonical_impl,1,4,path_necessity_loss,-0.01799166202545166,0.0
26,task_026,canonical_test,canonical,canonical_impl,1,5,path_sufficiency,0.005730748176574707,0.0
26,task_026,canonical_test,canonical,canonical_impl,1,5,path_necessity_loss,-0.008384346961975098,0.0
26,task_026,canonical_test,canonical,canonical_impl,1,6,path_sufficiency,-0.001109480857849121,0.0
26,task_026,canonical_test,canonical,canonical_impl,1,6,path_necessity_loss,-0.0002652406692504883,0.0
26,task_026,canonical_test,canonical,canonical_impl,1,all7,path_sufficiency,0.02634716033935547,0.0
26,task_026,canonical_test,canonical,canonical_impl,1,all7,path_necessity_loss,0.02634716033935547,0.0
26,task_026,canonical_test,canonical,canonical_impl,1,Q7_Q27,path_sufficiency,0.0,0.0
26,task_026,canonical_test,canonical,canonical_impl,1,Q7_Q27,path_necessity_loss,0.0,0.0
26,task_026,canonical_impl,canonical,canonical_test,0,full_KV0_B5,verified_V_effect,0.03849661350250244,0.0
26,task_026,canonical_impl,canonical,canonical_test,0,0,path_sufficiency,0.031846046447753906,0.0
26,task_026,canonical_impl,canonical,canonical_test,0,0,path_necessity_loss,0.034818291664123535,0.0
26,task_026,canonical_impl,canonical,canonical_test,0,1,path_sufficiency,-0.001611948013305664,0.0
26,task_026,canonical_impl,canonical,canonical_test,0,1,path_necessity_loss,-0.006746053695678711,0.0
26,task_026,canonical_impl,canonical,canonical_test,0,2,path_sufficiency,-0.01246178150177002,0.0
26,task_026,canonical_impl,canonical,canonical_test,0,2,path_necessity_loss,-0.00582432746887207,0.0
26,task_026,canonical_impl,canonical,canonical_test,0,3,path_sufficiency,0.01592278480529785,0.0
26,task_026,canonical_impl,canonical,canonical_test,0,3,path_necessity_loss,0.009176850318908691,0.0
26,task_026,canonical_impl,canonical,canonical_test,0,4,path_sufficiency,-0.012964248657226562,0.0
26,task_026,canonical_impl,canonical,canonical_test,0,4,path_necessity_loss,-0.01656055450439453,0.0
26,task_026,canonical_impl,canonical,canonical_test,0,5,path_sufficiency,0.007109522819519043,0.0
26,task_026,canonical_impl,canonical,canonical_test,0,5,path_necessity_loss,0.011500835418701172,0.0
26,task_026,canonical_impl,canonical,canonical_test,0,6,path_sufficiency,-0.008097529411315918,0.0
26,task_026,canonical_impl,canonical,canonical_test,0,6,path_necessity_loss,-0.006712079048156738,0.0
26,task_026,canonical_impl,canonical,canonical_test,0,all7,path_sufficiency,0.03849661350250244,0.0
26,task_026,canonical_impl,canonical,canonical_test,0,all7,path_necessity_loss,0.03849661350250244,0.0
26,task_026,canonical_impl,canonical,canonical_test,0,Q7_Q27,path_sufficiency,-0.0,0.0
26,task_026,canonical_impl,canonical,canonical_test,0,Q7_Q27,path_necessity_loss,0.0,0.0
26,task_026,paraphrase_test,paraphrase,paraphrase_impl,1,full_KV0_B5,verified_V_effect,0.05126619338989258,0.0
26,task_026,paraphrase_test,paraphrase,paraphrase_impl,1,0,path_sufficiency,0.040102362632751465,0.0
26,task_026,paraphrase_test,paraphrase,paraphrase_impl,1,0,path_necessity_loss,0.04820585250854492,0.0
26,task_026,paraphrase_test,paraphrase,paraphrase_impl,1,1,path_sufficiency,-0.00290679931640625,0.0
26,task_026,paraphrase_test,paraphrase,paraphrase_impl,1,1,path_necessity_loss,0.005204677581787109,0.0
26,task_026,paraphrase_test,paraphrase,paraphrase_impl,1,2,path_sufficiency,-0.007137775421142578,0.0
26,task_026,paraphrase_test,paraphrase,paraphrase_impl,1,2,path_necessity_loss,0.00011217594146728516,0.0
26,task_026,paraphrase_test,paraphrase,paraphrase_impl,1,3,path_sufficiency,0.013686060905456543,0.0
26,task_026,paraphrase_test,paraphrase,paraphrase_impl,1,3,path_necessity_loss,0.014057397842407227,0.0
26,task_026,paraphrase_test,paraphrase,paraphrase_impl,1,4,path_sufficiency,-0.015057086944580078,0.0
26,task_026,paraphrase_test,paraphrase,paraphrase_impl,1,4,path_necessity_loss,-0.011859297752380371,0.0
26,task_026,paraphrase_test,paraphrase,paraphrase_impl,1,5,path_sufficiency,0.010105133056640625,0.0
26,task_026,paraphrase_test,paraphrase,paraphrase_impl,1,5,path_necessity_loss,0.022709369659423828,0.0
26,task_026,paraphrase_test,paraphrase,paraphrase_impl,1,6,path_sufficiency,-0.00789344310760498,0.0
26,task_026,paraphrase_test,paraphrase,paraphrase_impl,1,6,path_necessity_loss,-0.0012019872665405273,0.0
26,task_026,paraphrase_test,paraphrase,paraphrase_impl,1,all7,path_sufficiency,0.05126619338989258,0.0
26,task_026,paraphrase_test,paraphrase,paraphrase_impl,1,all7,path_necessity_loss,0.05126619338989258,0.0
26,task_026,paraphrase_test,paraphrase,paraphrase_impl,1,Q7_Q27,path_sufficiency,0.0,0.0
26,task_026,paraphrase_test,paraphrase,paraphrase_impl,1,Q7_Q27,path_necessity_loss,0.0,0.0
26,task_026,paraphrase_impl,paraphrase,paraphrase_test,0,full_KV0_B5,verified_V_effect,0.06992202997207642,0.0
26,task_026,paraphrase_impl,paraphrase,paraphrase_test,0,0,path_sufficiency,0.0491829514503479,0.0
26,task_026,paraphrase_impl,paraphrase,paraphrase_test,0,0,path_necessity_loss,0.05312347412109375,0.0
26,task_026,paraphrase_impl,paraphrase,paraphrase_test,0,1,path_sufficiency,-6.872415542602539e-05,0.0
26,task_026,paraphrase_impl,paraphrase,paraphrase_test,0,1,path_necessity_loss,0.005589604377746582,0.0
26,task_026,paraphrase_impl,paraphrase,paraphrase_test,0,2,path_sufficiency,-0.012095391750335693,0.0
26,task_026,paraphrase_impl,paraphrase,paraphrase_test,0,2,path_necessity_loss,0.0004646778106689453,0.0
26,task_026,paraphrase_impl,paraphrase,paraphrase_test,0,3,path_sufficiency,0.017507612705230713,0.0
26,task_026,paraphrase_impl,paraphrase,paraphrase_test,0,3,path_necessity_loss,0.027257323265075684,0.0
26,task_026,paraphrase_impl,paraphrase,paraphrase_test,0,4,path_sufficiency,-0.013997375965118408,0.0
26,task_026,paraphrase_impl,paraphrase,paraphrase_test,0,4,path_necessity_loss,-0.006998777389526367,0.0
26,task_026,paraphrase_impl,paraphrase,paraphrase_test,0,5,path_sufficiency,0.002077043056488037,0.0
26,task_026,paraphrase_impl,paraphrase,paraphrase_test,0,5,path_necessity_loss,0.007040858268737793,0.0
26,task_026,paraphrase_impl,paraphrase,paraphrase_test,0,6,path_sufficiency,-0.01294487714767456,0.0
26,task_026,paraphrase_impl,paraphrase,paraphrase_test,0,6,path_necessity_loss,-0.0060547590255737305,0.0
26,task_026,paraphrase_impl,paraphrase,paraphrase_test,0,all7,path_sufficiency,0.06992202997207642,0.0
26,task_026,paraphrase_impl,paraphrase,paraphrase_test,0,all7,path_necessity_loss,0.06992202997207642,0.0
26,task_026,paraphrase_impl,paraphrase,paraphrase_test,0,Q7_Q27,path_sufficiency,-0.0,0.0
26,task_026,paraphrase_impl,paraphrase,paraphrase_test,0,Q7_Q27,path_necessity_loss,0.0,0.0
27,task_027,canonical_test,canonical,canonical_impl,1,full_KV0_B5,verified_V_effect,0.0214383602142334,0.0
27,task_027,canonical_test,canonical,canonical_impl,1,0,path_sufficiency,0.014498591423034668,0.0
27,task_027,canonical_test,canonical,canonical_impl,1,0,path_necessity_loss,0.02714371681213379,0.0
27,task_027,canonical_test,canonical,canonical_impl,1,1,path_sufficiency,0.0008245706558227539,0.0
27,task_027,canonical_test,canonical,canonical_impl,1,1,path_necessity_loss,0.010596156120300293,0.0
27,task_027,canonical_test,canonical,canonical_impl,1,2,path_sufficiency,-0.006330013275146484,0.0
27,task_027,canonical_test,canonical,canonical_impl,1,2,path_necessity_loss,0.006301403045654297,0.0
27,task_027,canonical_test,canonical,canonical_impl,1,3,path_sufficiency,-0.001353144645690918,0.0
27,task_027,canonical_test,canonical,canonical_impl,1,3,path_necessity_loss,0.026820063591003418,0.0
27,task_027,canonical_test,canonical,canonical_impl,1,4,path_sufficiency,-0.007759809494018555,0.0
27,task_027,canonical_test,canonical,canonical_impl,1,4,path_necessity_loss,-0.006471157073974609,0.0
27,task_027,canonical_test,canonical,canonical_impl,1,5,path_sufficiency,-0.012216567993164062,0.0
27,task_027,canonical_test,canonical,canonical_impl,1,5,path_necessity_loss,0.004970669746398926,0.0
27,task_027,canonical_test,canonical,canonical_impl,1,6,path_sufficiency,-0.004307866096496582,0.0
27,task_027,canonical_test,canonical,canonical_impl,1,6,path_necessity_loss,0.012768030166625977,0.0
27,task_027,canonical_test,canonical,canonical_impl,1,all7,path_sufficiency,0.0214383602142334,0.0
27,task_027,canonical_test,canonical,canonical_impl,1,all7,path_necessity_loss,0.0214383602142334,0.0
27,task_027,canonical_test,canonical,canonical_impl,1,Q7_Q27,path_sufficiency,0.0,0.0
27,task_027,canonical_test,canonical,canonical_impl,1,Q7_Q27,path_necessity_loss,0.0,0.0
27,task_027,canonical_impl,canonical,canonical_test,0,full_KV0_B5,verified_V_effect,0.06108516454696655,0.0
27,task_027,canonical_impl,canonical,canonical_test,0,0,path_sufficiency,0.05460625886917114,0.0
27,task_027,canonical_impl,canonical,canonical_test,0,0,path_necessity_loss,0.04013633728027344,0.0
27,task_027,canonical_impl,canonical,canonical_test,0,1,path_sufficiency,0.007141590118408203,0.0
27,task_027,canonical_impl,canonical,canonical_test,0,1,path_necessity_loss,1.5139579772949219e-05,0.0
27,task_027,canonical_impl,canonical,canonical_test,0,2,path_sufficiency,-0.011370718479156494,0.0
27,task_027,canonical_impl,canonical,canonical_test,0,2,path_necessity_loss,-0.012150466442108154,0.0
27,task_027,canonical_impl,canonical,canonical_test,0,3,path_sufficiency,0.041233718395233154,0.0
27,task_027,canonical_impl,canonical,canonical_test,0,3,path_necessity_loss,0.026508629322052002,0.0
27,task_027,canonical_impl,canonical,canonical_test,0,4,path_sufficiency,-0.009011268615722656,0.0
27,task_027,canonical_impl,canonical,canonical_test,0,4,path_necessity_loss,-0.012285768985748291,0.0
27,task_027,canonical_impl,canonical,canonical_test,0,5,path_sufficiency,0.012717068195343018,0.0
27,task_027,canonical_impl,canonical,canonical_test,0,5,path_necessity_loss,0.003413677215576172,0.0
27,task_027,canonical_impl,canonical,canonical_test,0,6,path_sufficiency,-0.0014330744743347168,0.0
27,task_027,canonical_impl,canonical,canonical_test,0,6,path_necessity_loss,-0.012346506118774414,0.0
27,task_027,canonical_impl,canonical,canonical_test,0,all7,path_sufficiency,0.06108516454696655,0.0
27,task_027,canonical_impl,canonical,canonical_test,0,all7,path_necessity_loss,0.06108516454696655,0.0
27,task_027,canonical_impl,canonical,canonical_test,0,Q7_Q27,path_sufficiency,-0.0,0.0
27,task_027,canonical_impl,canonical,canonical_test,0,Q7_Q27,path_necessity_loss,0.0,0.0
27,task_027,paraphrase_test,paraphrase,paraphrase_impl,1,full_KV0_B5,verified_V_effect,0.07396191358566284,0.0
27,task_027,paraphrase_test,paraphrase,paraphrase_impl,1,0,path_sufficiency,0.03989464044570923,0.0
27,task_027,paraphrase_test,paraphrase,paraphrase_impl,1,0,path_necessity_loss,0.05172854661941528,0.0
27,task_027,paraphrase_test,paraphrase,paraphrase_impl,1,1,path_sufficiency,-0.0014950037002563477,0.0
27,task_027,paraphrase_test,paraphrase,paraphrase_impl,1,1,path_necessity_loss,0.0027168989181518555,0.0
27,task_027,paraphrase_test,paraphrase,paraphrase_impl,1,2,path_sufficiency,0.0014842748641967773,0.0
27,task_027,paraphrase_test,paraphrase,paraphrase_impl,1,2,path_necessity_loss,-0.0006177425384521484,0.0
27,task_027,paraphrase_test,paraphrase,paraphrase_impl,1,3,path_sufficiency,0.024978339672088623,0.0
27,task_027,paraphrase_test,paraphrase,paraphrase_impl,1,3,path_necessity_loss,0.03489375114440918,0.0
27,task_027,paraphrase_test,paraphrase,paraphrase_impl,1,4,path_sufficiency,-0.009090244770050049,0.0
27,task_027,paraphrase_test,paraphrase,paraphrase_impl,1,4,path_necessity_loss,-0.010979890823364258,0.0
27,task_027,paraphrase_test,paraphrase,paraphrase_impl,1,5,path_sufficiency,0.017181754112243652,0.0
27,task_027,paraphrase_test,paraphrase,paraphrase_impl,1,5,path_necessity_loss,0.026062965393066406,0.0
27,task_027,paraphrase_test,paraphrase,paraphrase_impl,1,6,path_sufficiency,-0.008325934410095215,0.0
27,task_027,paraphrase_test,paraphrase,paraphrase_impl,1,6,path_necessity_loss,-0.0026360154151916504,0.0
27,task_027,paraphrase_test,paraphrase,paraphrase_impl,1,all7,path_sufficiency,0.07396191358566284,0.0
27,task_027,paraphrase_test,paraphrase,paraphrase_impl,1,all7,path_necessity_loss,0.07396191358566284,0.0
27,task_027,paraphrase_test,paraphrase,paraphrase_impl,1,Q7_Q27,path_sufficiency,0.0,0.0
27,task_027,paraphrase_test,paraphrase,paraphrase_impl,1,Q7_Q27,path_necessity_loss,0.0,0.0
27,task_027,paraphrase_impl,paraphrase,paraphrase_test,0,full_KV0_B5,verified_V_effect,0.11680716276168823,0.0
27,task_027,paraphrase_impl,paraphrase,paraphrase_test,0,0,path_sufficiency,0.0796847939491272,0.0
27,task_027,paraphrase_impl,paraphrase,paraphrase_test,0,0,path_necessity_loss,0.08442187309265137,0.0
27,task_027,paraphrase_impl,paraphrase,paraphrase_test,0,1,path_sufficiency,0.0009213685989379883,0.0
27,task_027,paraphrase_impl,paraphrase,paraphrase_test,0,1,path_necessity_loss,0.0030804872512817383,0.0
27,task_027,paraphrase_impl,paraphrase,paraphrase_test,0,2,path_sufficiency,-0.008420944213867188,0.0
27,task_027,paraphrase_impl,paraphrase,paraphrase_test,0,2,path_necessity_loss,-0.004247009754180908,0.0
27,task_027,paraphrase_impl,paraphrase,paraphrase_test,0,3,path_sufficiency,0.05457878112792969,0.0
27,task_027,paraphrase_impl,paraphrase,paraphrase_test,0,3,path_necessity_loss,0.043310344219207764,0.0
27,task_027,paraphrase_impl,paraphrase,paraphrase_test,0,4,path_sufficiency,-0.020017564296722412,0.0
27,task_027,paraphrase_impl,paraphrase,paraphrase_test,0,4,path_necessity_loss,-0.01724904775619507,0.0
27,task_027,paraphrase_impl,paraphrase,paraphrase_test,0,5,path_sufficiency,0.011336445808410645,0.0
27,task_027,paraphrase_impl,paraphrase,paraphrase_test,0,5,path_necessity_loss,0.021885573863983154,0.0
27,task_027,paraphrase_impl,paraphrase,paraphrase_test,0,6,path_sufficiency,-0.021237730979919434,0.0
27,task_027,paraphrase_impl,paraphrase,paraphrase_test,0,6,path_necessity_loss,-0.01629084348678589,0.0
27,task_027,paraphrase_impl,paraphrase,paraphrase_test,0,all7,path_sufficiency,0.11680716276168823,0.0
27,task_027,paraphrase_impl,paraphrase,paraphrase_test,0,all7,path_necessity_loss,0.11680716276168823,0.0
27,task_027,paraphrase_impl,paraphrase,paraphrase_test,0,Q7_Q27,path_sufficiency,-0.0,0.0
27,task_027,paraphrase_impl,paraphrase,paraphrase_test,0,Q7_Q27,path_necessity_loss,0.0,0.0
28,task_028,canonical_test,canonical,canonical_impl,1,full_KV0_B5,verified_V_effect,0.020259737968444824,0.0
28,task_028,canonical_test,canonical,canonical_impl,1,0,path_sufficiency,0.016005218029022217,0.0
28,task_028,canonical_test,canonical,canonical_impl,1,0,path_necessity_loss,0.01717740297317505,0.0
28,task_028,canonical_test,canonical,canonical_impl,1,1,path_sufficiency,-0.00022917985916137695,0.0
28,task_028,canonical_test,canonical,canonical_impl,1,1,path_necessity_loss,0.006953060626983643,0.0
28,task_028,canonical_test,canonical,canonical_impl,1,2,path_sufficiency,-0.002841770648956299,0.0
28,task_028,canonical_test,canonical,canonical_impl,1,2,path_necessity_loss,0.005559563636779785,0.0
28,task_028,canonical_test,canonical,canonical_impl,1,3,path_sufficiency,0.0042424798011779785,0.0
28,task_028,canonical_test,canonical,canonical_impl,1,3,path_necessity_loss,0.017437100410461426,0.0
28,task_028,canonical_test,canonical,canonical_impl,1,4,path_sufficiency,-0.005799293518066406,0.0
28,task_028,canonical_test,canonical,canonical_impl,1,4,path_necessity_loss,-0.0032222867012023926,0.0
28,task_028,canonical_test,canonical,canonical_impl,1,5,path_sufficiency,-0.005886077880859375,0.0
