partition,task_id,family,wording,label,anchor,anchor_local_index,prompt_position,offset_from_generation_boundary,token_id,token,decoded
confirmation,exp12_search_edit_08,search_edit,canonical,0,DETAIL_END,4,100,-33,7197,.py,.py
confirmation,exp12_search_edit_08,search_edit,canonical,0,DETAIL_END,5,101,-32,62338,`.ĊĊ,"`.

"
confirmation,exp12_search_edit_08,search_edit,canonical,0,ACTION0_END,0,107,-26,2711,Ġsearch, search
confirmation,exp12_search_edit_08,search_edit,canonical,0,ACTION0_END,1,108,-25,4136,_code,_code
confirmation,exp12_search_edit_08,search_edit,canonical,0,ACTION0_END,2,109,-24,445,"(""","("""
confirmation,exp12_search_edit_08,search_edit,canonical,0,ACTION0_END,3,110,-23,1078,load,load
confirmation,exp12_search_edit_08,search_edit,canonical,0,ACTION0_END,4,111,-22,74269,_manifest,_manifest
confirmation,exp12_search_edit_08,search_edit,canonical,0,ACTION0_END,5,112,-21,1138,""")Ċ",""")
"
confirmation,exp12_search_edit_08,search_edit,canonical,0,ACTION1_END,0,115,-18,2458,_file,_file
confirmation,exp12_search_edit_08,search_edit,canonical,0,ACTION1_END,1,116,-17,445,"(""","("""
confirmation,exp12_search_edit_08,search_edit,canonical,0,ACTION1_END,2,117,-16,3548,src,src
confirmation,exp12_search_edit_08,search_edit,canonical,0,ACTION1_END,3,118,-15,93128,/loader,/loader
confirmation,exp12_search_edit_08,search_edit,canonical,0,ACTION1_END,4,119,-14,7197,.py,.py
confirmation,exp12_search_edit_08,search_edit,canonical,0,ACTION1_END,5,120,-13,5130,""")ĊĊ",""")

"
confirmation,exp12_search_edit_08,search_edit,canonical,0,FINAL_INSTRUCTION_END,0,122,-11,279,Ġthe, the
confirmation,exp12_search_edit_08,search_edit,canonical,0,FINAL_INSTRUCTION_END,1,123,-10,3175,Ġsingle, single
confirmation,exp12_search_edit_08,search_edit,canonical,0,FINAL_INSTRUCTION_END,2,124,-9,1790,Ġnext, next
confirmation,exp12_search_edit_08,search_edit,canonical,0,FINAL_INSTRUCTION_END,3,125,-8,1917,Ġaction, action
confirmation,exp12_search_edit_08,search_edit,canonical,0,FINAL_INSTRUCTION_END,4,126,-7,1431,Ġnow, now
confirmation,exp12_search_edit_08,search_edit,canonical,0,FINAL_INSTRUCTION_END,5,127,-6,13,.,.
confirmation,exp12_search_edit_08,search_edit,canonical,0,USER_END,0,123,-10,3175,Ġsingle, single
confirmation,exp12_search_edit_08,search_edit,canonical,0,USER_END,1,124,-9,1790,Ġnext, next
confirmation,exp12_search_edit_08,search_edit,canonical,0,USER_END,2,125,-8,1917,Ġaction, action
confirmation,exp12_search_edit_08,search_edit,canonical,0,USER_END,3,126,-7,1431,Ġnow, now
confirmation,exp12_search_edit_08,search_edit,canonical,0,USER_END,4,127,-6,13,.,.
confirmation,exp12_search_edit_08,search_edit,canonical,0,USER_END,5,128,-5,151645,<|im_end|>,<|im_end|>
confirmation,exp12_search_edit_08,search_edit,canonical,0,GENERATION_BOUNDARY,0,127,-6,13,.,.
confirmation,exp12_search_edit_08,search_edit,canonical,0,GENERATION_BOUNDARY,1,128,-5,151645,<|im_end|>,<|im_end|>
confirmation,exp12_search_edit_08,search_edit,canonical,0,GENERATION_BOUNDARY,2,129,-4,198,Ċ,"
"
confirmation,exp12_search_edit_08,search_edit,canonical,0,GENERATION_BOUNDARY,3,130,-3,151644,<|im_start|>,<|im_start|>
confirmation,exp12_search_edit_08,search_edit,canonical,0,GENERATION_BOUNDARY,4,131,-2,77091,assistant,assistant
confirmation,exp12_search_edit_08,search_edit,canonical,0,GENERATION_BOUNDARY,5,132,-1,198,Ċ,"
"
confirmation,exp12_search_edit_08,search_edit,paraphrase,0,SKILL_END,0,30,-98,448,Ġwith, with
confirmation,exp12_search_edit_08,search_edit,paraphrase,0,SKILL_END,1,31,-97,2530,Ġsource, source
confirmation,exp12_search_edit_08,search_edit,paraphrase,0,SKILL_END,2,32,-96,25683,Ġinspection, inspection
confirmation,exp12_search_edit_08,search_edit,paraphrase,0,SKILL_END,3,33,-95,2701,Ġfollowing, following
confirmation,exp12_search_edit_08,search_edit,paraphrase,0,SKILL_END,4,34,-94,2937,Ġlater, later
confirmation,exp12_search_edit_08,search_edit,paraphrase,0,SKILL_END,5,35,-93,382,.ĊĊ,".

"
confirmation,exp12_search_edit_08,search_edit,paraphrase,0,SYSTEM_END,0,42,-86,29130,Ġdeciding, deciding
confirmation,exp12_search_edit_08,search_edit,paraphrase,0,SYSTEM_END,1,43,-85,279,Ġthe, the
confirmation,exp12_search_edit_08,search_edit,paraphrase,0,SYSTEM_END,2,44,-84,1156,Ġfirst, first
confirmation,exp12_search_edit_08,search_edit,paraphrase,0,SYSTEM_END,3,45,-83,1917,Ġaction, action
confirmation,exp12_search_edit_08,search_edit,paraphrase,0,SYSTEM_END,4,46,-82,13,.,.
confirmation,exp12_search_edit_08,search_edit,paraphrase,0,SYSTEM_END,5,47,-81,151645,<|im_end|>,<|im_end|>
confirmation,exp12_search_edit_08,search_edit,paraphrase,0,ISSUE_END,0,78,-50,5383,Ġpattern, pattern
confirmation,exp12_search_edit_08,search_edit,paraphrase,0,ISSUE_END,1,79,-49,702,Ġhas, has
confirmation,exp12_search_edit_08,search_edit,paraphrase,0,ISSUE_END,2,80,-48,537,Ġnot, not
confirmation,exp12_search_edit_08,search_edit,paraphrase,0,ISSUE_END,3,81,-47,1012,Ġbeen, been
confirmation,exp12_search_edit_08,search_edit,paraphrase,0,ISSUE_END,4,82,-46,10067,Ġchecked, checked
confirmation,exp12_search_edit_08,search_edit,paraphrase,0,ISSUE_END,5,83,-45,382,.ĊĊ,".

"
confirmation,exp12_search_edit_08,search_edit,paraphrase,0,DETAIL_END,0,91,-37,374,Ġis, is
confirmation,exp12_search_edit_08,search_edit,paraphrase,0,DETAIL_END,1,92,-36,1565,Ġ`, `
confirmation,exp12_search_edit_08,search_edit,paraphrase,0,DETAIL_END,2,93,-35,3548,src,src
confirmation,exp12_search_edit_08,search_edit,paraphrase,0,DETAIL_END,3,94,-34,93128,/loader,/loader
confirmation,exp12_search_edit_08,search_edit,paraphrase,0,DETAIL_END,4,95,-33,7197,.py,.py
confirmation,exp12_search_edit_08,search_edit,paraphrase,0,DETAIL_END,5,96,-32,62338,`.ĊĊ,"`.

"
confirmation,exp12_search_edit_08,search_edit,paraphrase,0,ACTION0_END,0,102,-26,2711,Ġsearch, search
confirmation,exp12_search_edit_08,search_edit,paraphrase,0,ACTION0_END,1,103,-25,4136,_code,_code
confirmation,exp12_search_edit_08,search_edit,paraphrase,0,ACTION0_END,2,104,-24,445,"(""","("""
confirmation,exp12_search_edit_08,search_edit,paraphrase,0,ACTION0_END,3,105,-23,1078,load,load
confirmation,exp12_search_edit_08,search_edit,paraphrase,0,ACTION0_END,4,106,-22,74269,_manifest,_manifest
confirmation,exp12_search_edit_08,search_edit,paraphrase,0,ACTION0_END,5,107,-21,1138,""")Ċ",""")
"
confirmation,exp12_search_edit_08,search_edit,paraphrase,0,ACTION1_END,0,110,-18,2458,_file,_file
confirmation,exp12_search_edit_08,search_edit,paraphrase,0,ACTION1_END,1,111,-17,445,"(""","("""
confirmation,exp12_search_edit_08,search_edit,paraphrase,0,ACTION1_END,2,112,-16,3548,src,src
confirmation,exp12_search_edit_08,search_edit,paraphrase,0,ACTION1_END,3,113,-15,93128,/loader,/loader
confirmation,exp12_search_edit_08,search_edit,paraphrase,0,ACTION1_END,4,114,-14,7197,.py,.py
confirmation,exp12_search_edit_08,search_edit,paraphrase,0,ACTION1_END,5,115,-13,5130,""")ĊĊ",""")

"
confirmation,exp12_search_edit_08,search_edit,paraphrase,0,FINAL_INSTRUCTION_END,0,117,-11,279,Ġthe, the
confirmation,exp12_search_edit_08,search_edit,paraphrase,0,FINAL_INSTRUCTION_END,1,118,-10,3175,Ġsingle, single
confirmation,exp12_search_edit_08,search_edit,paraphrase,0,FINAL_INSTRUCTION_END,2,119,-9,1790,Ġnext, next
confirmation,exp12_search_edit_08,search_edit,paraphrase,0,FINAL_INSTRUCTION_END,3,120,-8,1917,Ġaction, action
confirmation,exp12_search_edit_08,search_edit,paraphrase,0,FINAL_INSTRUCTION_END,4,121,-7,1431,Ġnow, now
confirmation,exp12_search_edit_08,search_edit,paraphrase,0,FINAL_INSTRUCTION_END,5,122,-6,13,.,.
confirmation,exp12_search_edit_08,search_edit,paraphrase,0,USER_END,0,118,-10,3175,Ġsingle, single
confirmation,exp12_search_edit_08,search_edit,paraphrase,0,USER_END,1,119,-9,1790,Ġnext, next
confirmation,exp12_search_edit_08,search_edit,paraphrase,0,USER_END,2,120,-8,1917,Ġaction, action
confirmation,exp12_search_edit_08,search_edit,paraphrase,0,USER_END,3,121,-7,1431,Ġnow, now
confirmation,exp12_search_edit_08,search_edit,paraphrase,0,USER_END,4,122,-6,13,.,.
confirmation,exp12_search_edit_08,search_edit,paraphrase,0,USER_END,5,123,-5,151645,<|im_end|>,<|im_end|>
confirmation,exp12_search_edit_08,search_edit,paraphrase,0,GENERATION_BOUNDARY,0,122,-6,13,.,.
confirmation,exp12_search_edit_08,search_edit,paraphrase,0,GENERATION_BOUNDARY,1,123,-5,151645,<|im_end|>,<|im_end|>
confirmation,exp12_search_edit_08,search_edit,paraphrase,0,GENERATION_BOUNDARY,2,124,-4,198,Ċ,"
"
confirmation,exp12_search_edit_08,search_edit,paraphrase,0,GENERATION_BOUNDARY,3,125,-3,151644,<|im_start|>,<|im_start|>
confirmation,exp12_search_edit_08,search_edit,paraphrase,0,GENERATION_BOUNDARY,4,126,-2,77091,assistant,assistant
confirmation,exp12_search_edit_08,search_edit,paraphrase,0,GENERATION_BOUNDARY,5,127,-1,198,Ċ,"
"
confirmation,exp12_search_edit_08,search_edit,canonical,1,SKILL_END,0,30,-98,1283,Ġafter, after
confirmation,exp12_search_edit_08,search_edit,canonical,1,SKILL_END,1,31,-97,8660,Ġunderstanding, understanding
confirmation,exp12_search_edit_08,search_edit,canonical,1,SKILL_END,2,32,-96,279,Ġthe, the
confirmation,exp12_search_edit_08,search_edit,canonical,1,SKILL_END,3,33,-95,2169,Ġtarget, target
confirmation,exp12_search_edit_08,search_edit,canonical,1,SKILL_END,4,34,-94,2038,Ġcode, code
confirmation,exp12_search_edit_08,search_edit,canonical,1,SKILL_END,5,35,-93,382,.ĊĊ,".

"
confirmation,exp12_search_edit_08,search_edit,canonical,1,SYSTEM_END,0,42,-86,29130,Ġdeciding, deciding
confirmation,exp12_search_edit_08,search_edit,canonical,1,SYSTEM_END,1,43,-85,279,Ġthe, the
confirmation,exp12_search_edit_08,search_edit,canonical,1,SYSTEM_END,2,44,-84,1156,Ġfirst, first
confirmation,exp12_search_edit_08,search_edit,canonical,1,SYSTEM_END,3,45,-83,1917,Ġaction, action
confirmation,exp12_search_edit_08,search_edit,canonical,1,SYSTEM_END,4,46,-82,13,.,.
confirmation,exp12_search_edit_08,search_edit,canonical,1,SYSTEM_END,5,47,-81,151645,<|im_end|>,<|im_end|>
confirmation,exp12_search_edit_08,search_edit,canonical,1,ISSUE_END,0,78,-50,5383,Ġpattern, pattern
confirmation,exp12_search_edit_08,search_edit,canonical,1,ISSUE_END,1,79,-49,702,Ġhas, has
confirmation,exp12_search_edit_08,search_edit,canonical,1,ISSUE_END,2,80,-48,537,Ġnot, not
confirmation,exp12_search_edit_08,search_edit,canonical,1,ISSUE_END,3,81,-47,1012,Ġbeen, been
confirmation,exp12_search_edit_08,search_edit,canonical,1,ISSUE_END,4,82,-46,10067,Ġchecked, checked
confirmation,exp12_search_edit_08,search_edit,canonical,1,ISSUE_END,5,83,-45,382,.ĊĊ,".

"
confirmation,exp12_search_edit_08,search_edit,canonical,1,DETAIL_END,0,91,-37,374,Ġis, is
confirmation,exp12_search_edit_08,search_edit,canonical,1,DETAIL_END,1,92,-36,1565,Ġ`, `
confirmation,exp12_search_edit_08,search_edit,canonical,1,DETAIL_END,2,93,-35,3548,src,src
confirmation,exp12_search_edit_08,search_edit,canonical,1,DETAIL_END,3,94,-34,93128,/loader,/loader
confirmation,exp12_search_edit_08,search_edit,canonical,1,DETAIL_END,4,95,-33,7197,.py,.py
confirmation,exp12_search_edit_08,search_edit,canonical,1,DETAIL_END,5,96,-32,62338,`.ĊĊ,"`.

"
confirmation,exp12_search_edit_08,search_edit,canonical,1,ACTION0_END,0,102,-26,2711,Ġsearch, search
confirmation,exp12_search_edit_08,search_edit,canonical,1,ACTION0_END,1,103,-25,4136,_code,_code
confirmation,exp12_search_edit_08,search_edit,canonical,1,ACTION0_END,2,104,-24,445,"(""","("""
confirmation,exp12_search_edit_08,search_edit,canonical,1,ACTION0_END,3,105,-23,1078,load,load
confirmation,exp12_search_edit_08,search_edit,canonical,1,ACTION0_END,4,106,-22,74269,_manifest,_manifest
confirmation,exp12_search_edit_08,search_edit,canonical,1,ACTION0_END,5,107,-21,1138,""")Ċ",""")
"
confirmation,exp12_search_edit_08,search_edit,canonical,1,ACTION1_END,0,110,-18,2458,_file,_file
confirmation,exp12_search_edit_08,search_edit,canonical,1,ACTION1_END,1,111,-17,445,"(""","("""
confirmation,exp12_search_edit_08,search_edit,canonical,1,ACTION1_END,2,112,-16,3548,src,src
confirmation,exp12_search_edit_08,search_edit,canonical,1,ACTION1_END,3,113,-15,93128,/loader,/loader
confirmation,exp12_search_edit_08,search_edit,canonical,1,ACTION1_END,4,114,-14,7197,.py,.py
confirmation,exp12_search_edit_08,search_edit,canonical,1,ACTION1_END,5,115,-13,5130,""")ĊĊ",""")

"
confirmation,exp12_search_edit_08,search_edit,canonical,1,FINAL_INSTRUCTION_END,0,117,-11,279,Ġthe, the
confirmation,exp12_search_edit_08,search_edit,canonical,1,FINAL_INSTRUCTION_END,1,118,-10,3175,Ġsingle, single
confirmation,exp12_search_edit_08,search_edit,canonical,1,FINAL_INSTRUCTION_END,2,119,-9,1790,Ġnext, next
confirmation,exp12_search_edit_08,search_edit,canonical,1,FINAL_INSTRUCTION_END,3,120,-8,1917,Ġaction, action
confirmation,exp12_search_edit_08,search_edit,canonical,1,FINAL_INSTRUCTION_END,4,121,-7,1431,Ġnow, now
confirmation,exp12_search_edit_08,search_edit,canonical,1,FINAL_INSTRUCTION_END,5,122,-6,13,.,.
confirmation,exp12_search_edit_08,search_edit,canonical,1,USER_END,0,118,-10,3175,Ġsingle, single
confirmation,exp12_search_edit_08,search_edit,canonical,1,USER_END,1,119,-9,1790,Ġnext, next
confirmation,exp12_search_edit_08,search_edit,canonical,1,USER_END,2,120,-8,1917,Ġaction, action
confirmation,exp12_search_edit_08,search_edit,canonical,1,USER_END,3,121,-7,1431,Ġnow, now
confirmation,exp12_search_edit_08,search_edit,canonical,1,USER_END,4,122,-6,13,.,.
confirmation,exp12_search_edit_08,search_edit,canonical,1,USER_END,5,123,-5,151645,<|im_end|>,<|im_end|>
confirmation,exp12_search_edit_08,search_edit,canonical,1,GENERATION_BOUNDARY,0,122,-6,13,.,.
confirmation,exp12_search_edit_08,search_edit,canonical,1,GENERATION_BOUNDARY,1,123,-5,151645,<|im_end|>,<|im_end|>
confirmation,exp12_search_edit_08,search_edit,canonical,1,GENERATION_BOUNDARY,2,124,-4,198,Ċ,"
"
confirmation,exp12_search_edit_08,search_edit,canonical,1,GENERATION_BOUNDARY,3,125,-3,151644,<|im_start|>,<|im_start|>
confirmation,exp12_search_edit_08,search_edit,canonical,1,GENERATION_BOUNDARY,4,126,-2,77091,assistant,assistant
confirmation,exp12_search_edit_08,search_edit,canonical,1,GENERATION_BOUNDARY,5,127,-1,198,Ċ,"
"
confirmation,exp12_search_edit_08,search_edit,paraphrase,1,SKILL_END,0,29,-98,323,Ġand, and
confirmation,exp12_search_edit_08,search_edit,paraphrase,1,SKILL_END,1,30,-97,5785,Ġreference, reference
confirmation,exp12_search_edit_08,search_edit,paraphrase,1,SKILL_END,2,31,-96,2711,Ġsearch, search
confirmation,exp12_search_edit_08,search_edit,paraphrase,1,SKILL_END,3,32,-95,4041,Ġcomes, comes
confirmation,exp12_search_edit_08,search_edit,paraphrase,1,SKILL_END,4,33,-94,47943,Ġafterward, afterward
confirmation,exp12_search_edit_08,search_edit,paraphrase,1,SKILL_END,5,34,-93,382,.ĊĊ,".

"
confirmation,exp12_search_edit_08,search_edit,paraphrase,1,SYSTEM_END,0,41,-86,29130,Ġdeciding, deciding
confirmation,exp12_search_edit_08,search_edit,paraphrase,1,SYSTEM_END,1,42,-85,279,Ġthe, the
confirmation,exp12_search_edit_08,search_edit,paraphrase,1,SYSTEM_END,2,43,-84,1156,Ġfirst, first
confirmation,exp12_search_edit_08,search_edit,paraphrase,1,SYSTEM_END,3,44,-83,1917,Ġaction, action
confirmation,exp12_search_edit_08,search_edit,paraphrase,1,SYSTEM_END,4,45,-82,13,.,.
confirmation,exp12_search_edit_08,search_edit,paraphrase,1,SYSTEM_END,5,46,-81,151645,<|im_end|>,<|im_end|>
confirmation,exp12_search_edit_08,search_edit,paraphrase,1,ISSUE_END,0,77,-50,5383,Ġpattern, pattern
confirmation,exp12_search_edit_08,search_edit,paraphrase,1,ISSUE_END,1,78,-49,702,Ġhas, has
confirmation,exp12_search_edit_08,search_edit,paraphrase,1,ISSUE_END,2,79,-48,537,Ġnot, not
confirmation,exp12_search_edit_08,search_edit,paraphrase,1,ISSUE_END,3,80,-47,1012,Ġbeen, been
confirmation,exp12_search_edit_08,search_edit,paraphrase,1,ISSUE_END,4,81,-46,10067,Ġchecked, checked
confirmation,exp12_search_edit_08,search_edit,paraphrase,1,ISSUE_END,5,82,-45,382,.ĊĊ,".

"
confirmation,exp12_search_edit_08,search_edit,paraphrase,1,DETAIL_END,0,90,-37,374,Ġis, is
confirmation,exp12_search_edit_08,search_edit,paraphrase,1,DETAIL_END,1,91,-36,1565,Ġ`, `
confirmation,exp12_search_edit_08,search_edit,paraphrase,1,DETAIL_END,2,92,-35,3548,src,src
confirmation,exp12_search_edit_08,search_edit,paraphrase,1,DETAIL_END,3,93,-34,93128,/loader,/loader
confirmation,exp12_search_edit_08,search_edit,paraphrase,1,DETAIL_END,4,94,-33,7197,.py,.py
confirmation,exp12_search_edit_08,search_edit,paraphrase,1,DETAIL_END,5,95,-32,62338,`.ĊĊ,"`.

"
confirmation,exp12_search_edit_08,search_edit,paraphrase,1,ACTION0_END,0,101,-26,2711,Ġsearch, search
confirmation,exp12_search_edit_08,search_edit,paraphrase,1,ACTION0_END,1,102,-25,4136,_code,_code
confirmation,exp12_search_edit_08,search_edit,paraphrase,1,ACTION0_END,2,103,-24,445,"(""","("""
confirmation,exp12_search_edit_08,search_edit,paraphrase,1,ACTION0_END,3,104,-23,1078,load,load
confirmation,exp12_search_edit_08,search_edit,paraphrase,1,ACTION0_END,4,105,-22,74269,_manifest,_manifest
confirmation,exp12_search_edit_08,search_edit,paraphrase,1,ACTION0_END,5,106,-21,1138,""")Ċ",""")
"
confirmation,exp12_search_edit_08,search_edit,paraphrase,1,ACTION1_END,0,109,-18,2458,_file,_file
confirmation,exp12_search_edit_08,search_edit,paraphrase,1,ACTION1_END,1,110,-17,445,"(""","("""
confirmation,exp12_search_edit_08,search_edit,paraphrase,1,ACTION1_END,2,111,-16,3548,src,src
confirmation,exp12_search_edit_08,search_edit,paraphrase,1,ACTION1_END,3,112,-15,93128,/loader,/loader
confirmation,exp12_search_edit_08,search_edit,paraphrase,1,ACTION1_END,4,113,-14,7197,.py,.py
confirmation,exp12_search_edit_08,search_edit,paraphrase,1,ACTION1_END,5,114,-13,5130,""")ĊĊ",""")

"
confirmation,exp12_search_edit_08,search_edit,paraphrase,1,FINAL_INSTRUCTION_END,0,116,-11,279,Ġthe, the
confirmation,exp12_search_edit_08,search_edit,paraphrase,1,FINAL_INSTRUCTION_END,1,117,-10,3175,Ġsingle, single
confirmation,exp12_search_edit_08,search_edit,paraphrase,1,FINAL_INSTRUCTION_END,2,118,-9,1790,Ġnext, next
confirmation,exp12_search_edit_08,search_edit,paraphrase,1,FINAL_INSTRUCTION_END,3,119,-8,1917,Ġaction, action
confirmation,exp12_search_edit_08,search_edit,paraphrase,1,FINAL_INSTRUCTION_END,4,120,-7,1431,Ġnow, now
confirmation,exp12_search_edit_08,search_edit,paraphrase,1,FINAL_INSTRUCTION_END,5,121,-6,13,.,.
confirmation,exp12_search_edit_08,search_edit,paraphrase,1,USER_END,0,117,-10,3175,Ġsingle, single
confirmation,exp12_search_edit_08,search_edit,paraphrase,1,USER_END,1,118,-9,1790,Ġnext, next
confirmation,exp12_search_edit_08,search_edit,paraphrase,1,USER_END,2,119,-8,1917,Ġaction, action
confirmation,exp12_search_edit_08,search_edit,paraphrase,1,USER_END,3,120,-7,1431,Ġnow, now
confirmation,exp12_search_edit_08,search_edit,paraphrase,1,USER_END,4,121,-6,13,.,.
confirmation,exp12_search_edit_08,search_edit,paraphrase,1,USER_END,5,122,-5,151645,<|im_end|>,<|im_end|>
confirmation,exp12_search_edit_08,search_edit,paraphrase,1,GENERATION_BOUNDARY,0,121,-6,13,.,.
confirmation,exp12_search_edit_08,search_edit,paraphrase,1,GENERATION_BOUNDARY,1,122,-5,151645,<|im_end|>,<|im_end|>
confirmation,exp12_search_edit_08,search_edit,paraphrase,1,GENERATION_BOUNDARY,2,123,-4,198,Ċ,"
"
confirmation,exp12_search_edit_08,search_edit,paraphrase,1,GENERATION_BOUNDARY,3,124,-3,151644,<|im_start|>,<|im_start|>
confirmation,exp12_search_edit_08,search_edit,paraphrase,1,GENERATION_BOUNDARY,4,125,-2,77091,assistant,assistant
confirmation,exp12_search_edit_08,search_edit,paraphrase,1,GENERATION_BOUNDARY,5,126,-1,198,Ċ,"
"
confirmation,exp12_search_edit_11,search_edit,canonical,0,SKILL_END,0,35,-102,1172,Ġonly, only
confirmation,exp12_search_edit_11,search_edit,canonical,0,SKILL_END,1,36,-101,1283,Ġafter, after
confirmation,exp12_search_edit_11,search_edit,canonical,0,SKILL_END,2,37,-100,71891,Ġlocating, locating
confirmation,exp12_search_edit_11,search_edit,canonical,0,SKILL_END,3,38,-99,1181,Ġits, its
confirmation,exp12_search_edit_11,search_edit,canonical,0,SKILL_END,4,39,-98,5711,Ġuses, uses
confirmation,exp12_search_edit_11,search_edit,canonical,0,SKILL_END,5,40,-97,382,.ĊĊ,".

"
confirmation,exp12_search_edit_11,search_edit,canonical,0,SYSTEM_END,0,47,-90,29130,Ġdeciding, deciding
confirmation,exp12_search_edit_11,search_edit,canonical,0,SYSTEM_END,1,48,-89,279,Ġthe, the
confirmation,exp12_search_edit_11,search_edit,canonical,0,SYSTEM_END,2,49,-88,1156,Ġfirst, first
confirmation,exp12_search_edit_11,search_edit,canonical,0,SYSTEM_END,3,50,-87,1917,Ġaction, action
confirmation,exp12_search_edit_11,search_edit,canonical,0,SYSTEM_END,4,51,-86,13,.,.
confirmation,exp12_search_edit_11,search_edit,canonical,0,SYSTEM_END,5,52,-85,151645,<|im_end|>,<|im_end|>
confirmation,exp12_search_edit_11,search_edit,canonical,0,ISSUE_END,0,84,-53,5383,Ġpattern, pattern
confirmation,exp12_search_edit_11,search_edit,canonical,0,ISSUE_END,1,85,-52,702,Ġhas, has
confirmation,exp12_search_edit_11,search_edit,canonical,0,ISSUE_END,2,86,-51,537,Ġnot, not
confirmation,exp12_search_edit_11,search_edit,canonical,0,ISSUE_END,3,87,-50,1012,Ġbeen, been
confirmation,exp12_search_edit_11,search_edit,canonical,0,ISSUE_END,4,88,-49,10067,Ġchecked, checked
confirmation,exp12_search_edit_11,search_edit,canonical,0,ISSUE_END,5,89,-48,382,.ĊĊ,".

"
confirmation,exp12_search_edit_11,search_edit,canonical,0,DETAIL_END,0,98,-39,1565,Ġ`, `
confirmation,exp12_search_edit_11,search_edit,canonical,0,DETAIL_END,1,99,-38,3548,src,src
confirmation,exp12_search_edit_11,search_edit,canonical,0,DETAIL_END,2,100,-37,54386,/token,/token
confirmation,exp12_search_edit_11,search_edit,canonical,0,DETAIL_END,3,101,-36,3135,izer,izer
confirmation,exp12_search_edit_11,search_edit,canonical,0,DETAIL_END,4,102,-35,7197,.py,.py
confirmation,exp12_search_edit_11,search_edit,canonical,0,DETAIL_END,5,103,-34,62338,`.ĊĊ,"`.

"
confirmation,exp12_search_edit_11,search_edit,canonical,0,ACTION0_END,0,110,-27,4136,_code,_code
confirmation,exp12_search_edit_11,search_edit,canonical,0,ACTION0_END,1,111,-26,445,"(""","("""
confirmation,exp12_search_edit_11,search_edit,canonical,0,ACTION0_END,2,112,-25,5839,token,token
confirmation,exp12_search_edit_11,search_edit,canonical,0,ACTION0_END,3,113,-24,551,ize,ize
confirmation,exp12_search_edit_11,search_edit,canonical,0,ACTION0_END,4,114,-23,5898,_input,_input
confirmation,exp12_search_edit_11,search_edit,canonical,0,ACTION0_END,5,115,-22,1138,""")Ċ",""")
"
confirmation,exp12_search_edit_11,search_edit,canonical,0,ACTION1_END,0,119,-18,445,"(""","("""
confirmation,exp12_search_edit_11,search_edit,canonical,0,ACTION1_END,1,120,-17,3548,src,src
confirmation,exp12_search_edit_11,search_edit,canonical,0,ACTION1_END,2,121,-16,54386,/token,/token
confirmation,exp12_search_edit_11,search_edit,canonical,0,ACTION1_END,3,122,-15,3135,izer,izer
confirmation,exp12_search_edit_11,search_edit,canonical,0,ACTION1_END,4,123,-14,7197,.py,.py
confirmation,exp12_search_edit_11,search_edit,canonical,0,ACTION1_END,5,124,-13,5130,""")ĊĊ",""")

"
confirmation,exp12_search_edit_11,search_edit,canonical,0,FINAL_INSTRUCTION_END,0,126,-11,279,Ġthe, the
confirmation,exp12_search_edit_11,search_edit,canonical,0,FINAL_INSTRUCTION_END,1,127,-10,3175,Ġsingle, single
confirmation,exp12_search_edit_11,search_edit,canonical,0,FINAL_INSTRUCTION_END,2,128,-9,1790,Ġnext, next
confirmation,exp12_search_edit_11,search_edit,canonical,0,FINAL_INSTRUCTION_END,3,129,-8,1917,Ġaction, action
confirmation,exp12_search_edit_11,search_edit,canonical,0,FINAL_INSTRUCTION_END,4,130,-7,1431,Ġnow, now
confirmation,exp12_search_edit_11,search_edit,canonical,0,FINAL_INSTRUCTION_END,5,131,-6,13,.,.
confirmation,exp12_search_edit_11,search_edit,canonical,0,USER_END,0,127,-10,3175,Ġsingle, single
confirmation,exp12_search_edit_11,search_edit,canonical,0,USER_END,1,128,-9,1790,Ġnext, next
confirmation,exp12_search_edit_11,search_edit,canonical,0,USER_END,2,129,-8,1917,Ġaction, action
confirmation,exp12_search_edit_11,search_edit,canonical,0,USER_END,3,130,-7,1431,Ġnow, now
confirmation,exp12_search_edit_11,search_edit,canonical,0,USER_END,4,131,-6,13,.,.
confirmation,exp12_search_edit_11,search_edit,canonical,0,USER_END,5,132,-5,151645,<|im_end|>,<|im_end|>
confirmation,exp12_search_edit_11,search_edit,canonical,0,GENERATION_BOUNDARY,0,131,-6,13,.,.
confirmation,exp12_search_edit_11,search_edit,canonical,0,GENERATION_BOUNDARY,1,132,-5,151645,<|im_end|>,<|im_end|>
confirmation,exp12_search_edit_11,search_edit,canonical,0,GENERATION_BOUNDARY,2,133,-4,198,Ċ,"
"
confirmation,exp12_search_edit_11,search_edit,canonical,0,GENERATION_BOUNDARY,3,134,-3,151644,<|im_start|>,<|im_start|>
confirmation,exp12_search_edit_11,search_edit,canonical,0,GENERATION_BOUNDARY,4,135,-2,77091,assistant,assistant
confirmation,exp12_search_edit_11,search_edit,canonical,0,GENERATION_BOUNDARY,5,136,-1,198,Ċ,"
"
confirmation,exp12_search_edit_11,search_edit,paraphrase,0,SKILL_END,0,30,-102,448,Ġwith, with
confirmation,exp12_search_edit_11,search_edit,paraphrase,0,SKILL_END,1,31,-101,2530,Ġsource, source
