phase,task_id,family,recipient_wording,recipient_label,donor_wording,donor_label,relation,anchor,metric,value,selected_anchor,runner_up_anchor,reader_leakage_ratio,reader_baseline_margin_diff,reader_verified_v_diff,donor_selected_anchor
confirmation,exp12_config_command_00,config_command,canonical,1,paraphrase,1,same_state_cross_wording,FINAL_INSTRUCTION_END,same_state_selected_V_control,-0.030933121219277382,,,,,,USER_END
confirmation,exp12_config_command_00,config_command,paraphrase,1,paraphrase,0,opposite_same_wording,USER_END,selected_H20_residual_effect,0.04644295573234558,USER_END,FINAL_INSTRUCTION_END,,,,
confirmation,exp12_config_command_00,config_command,paraphrase,1,paraphrase,0,opposite_same_wording,USER_END,selected_V_sufficiency,0.028956443071365356,USER_END,FINAL_INSTRUCTION_END,,,,
confirmation,exp12_config_command_00,config_command,paraphrase,1,paraphrase,0,opposite_same_wording,USER_END,selected_V_necessity_loss,0.020121991634368896,USER_END,FINAL_INSTRUCTION_END,,,,
confirmation,exp12_config_command_00,config_command,paraphrase,1,paraphrase,0,opposite_same_wording,OLD_ABSOLUTE,old_absolute_V_sufficiency,-0.02041447162628174,USER_END,FINAL_INSTRUCTION_END,,,,
confirmation,exp12_config_command_00,config_command,paraphrase,1,paraphrase,0,opposite_same_wording,OLD_ABSOLUTE,old_absolute_local_V_necessity_loss,-0.01771855354309082,USER_END,FINAL_INSTRUCTION_END,,,,
confirmation,exp12_config_command_00,config_command,paraphrase,1,paraphrase,0,opposite_same_wording,FINAL_INSTRUCTION_END,runner_up_V_sufficiency,0.021303117275238037,USER_END,FINAL_INSTRUCTION_END,,,,
confirmation,exp12_config_command_00,config_command,paraphrase,1,paraphrase,0,opposite_same_wording,FINAL_INSTRUCTION_END,runner_up_V_necessity_loss,0.014014959335327148,USER_END,FINAL_INSTRUCTION_END,,,,
confirmation,exp12_config_command_00,config_command,paraphrase,1,paraphrase,0,opposite_same_wording,USER_END,reader_verified_v_effect,0.028956443071365356,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_config_command_00,config_command,paraphrase,1,paraphrase,0,opposite_same_wording,USER_END,reader_target_sufficiency,0.05541899800300598,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_config_command_00,config_command,paraphrase,1,paraphrase,0,opposite_same_wording,USER_END,reader_target_necessity,0.05010390281677246,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_config_command_00,config_command,paraphrase,1,paraphrase,0,opposite_same_wording,USER_END,reader_negative_sufficiency,-0.02880445122718811,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_config_command_00,config_command,paraphrase,1,paraphrase,0,opposite_same_wording,USER_END,reader_negative_necessity,-0.033476799726486206,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_config_command_00,config_command,paraphrase,1,paraphrase,0,opposite_same_wording,USER_END,reader_all7_sufficiency,0.028956443071365356,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_config_command_00,config_command,paraphrase,1,paraphrase,0,opposite_same_wording,USER_END,reader_all7_necessity,0.028956443071365356,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_config_command_00,config_command,paraphrase,1,paraphrase,0,opposite_same_wording,USER_END,reader_non_kv0_sufficiency,-0.0,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_config_command_00,config_command,paraphrase,1,paraphrase,0,opposite_same_wording,USER_END,reader_non_kv0_necessity,0.0,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_config_command_00,config_command,paraphrase,1,canonical,0,opposite_cross_wording,USER_END,cross_selected_V_sufficiency,0.02445608377456665,,,,,,FINAL_INSTRUCTION_END
confirmation,exp12_config_command_00,config_command,paraphrase,1,canonical,0,opposite_cross_wording,USER_END,cross_selected_V_necessity_loss,0.006411880254745483,,,,,,FINAL_INSTRUCTION_END
confirmation,exp12_config_command_00,config_command,paraphrase,1,canonical,1,same_state_cross_wording,USER_END,same_state_selected_V_control,0.014465242624282837,,,,,,FINAL_INSTRUCTION_END
confirmation,exp12_config_command_01,config_command,canonical,0,canonical,1,opposite_same_wording,FINAL_INSTRUCTION_END,selected_H20_residual_effect,0.018006935715675354,FINAL_INSTRUCTION_END,USER_END,,,,
confirmation,exp12_config_command_01,config_command,canonical,0,canonical,1,opposite_same_wording,FINAL_INSTRUCTION_END,selected_V_sufficiency,0.005474299192428589,FINAL_INSTRUCTION_END,USER_END,,,,
confirmation,exp12_config_command_01,config_command,canonical,0,canonical,1,opposite_same_wording,FINAL_INSTRUCTION_END,selected_V_necessity_loss,0.013147398829460144,FINAL_INSTRUCTION_END,USER_END,,,,
confirmation,exp12_config_command_01,config_command,canonical,0,canonical,1,opposite_same_wording,OLD_ABSOLUTE,old_absolute_V_sufficiency,-0.005718529224395752,FINAL_INSTRUCTION_END,USER_END,,,,
confirmation,exp12_config_command_01,config_command,canonical,0,canonical,1,opposite_same_wording,OLD_ABSOLUTE,old_absolute_local_V_necessity_loss,0.014092415571212769,FINAL_INSTRUCTION_END,USER_END,,,,
confirmation,exp12_config_command_01,config_command,canonical,0,canonical,1,opposite_same_wording,USER_END,runner_up_V_sufficiency,0.011817187070846558,FINAL_INSTRUCTION_END,USER_END,,,,
confirmation,exp12_config_command_01,config_command,canonical,0,canonical,1,opposite_same_wording,USER_END,runner_up_V_necessity_loss,-0.019019171595573425,FINAL_INSTRUCTION_END,USER_END,,,,
confirmation,exp12_config_command_01,config_command,canonical,0,canonical,1,opposite_same_wording,FINAL_INSTRUCTION_END,reader_verified_v_effect,0.005474299192428589,FINAL_INSTRUCTION_END,USER_END,0.0,0.0,0.0,
confirmation,exp12_config_command_01,config_command,canonical,0,canonical,1,opposite_same_wording,FINAL_INSTRUCTION_END,reader_target_sufficiency,0.011788606643676758,FINAL_INSTRUCTION_END,USER_END,0.0,0.0,0.0,
confirmation,exp12_config_command_01,config_command,canonical,0,canonical,1,opposite_same_wording,FINAL_INSTRUCTION_END,reader_target_necessity,0.018935173749923706,FINAL_INSTRUCTION_END,USER_END,0.0,0.0,0.0,
confirmation,exp12_config_command_01,config_command,canonical,0,canonical,1,opposite_same_wording,FINAL_INSTRUCTION_END,reader_negative_sufficiency,-0.013089880347251892,FINAL_INSTRUCTION_END,USER_END,0.0,0.0,0.0,
confirmation,exp12_config_command_01,config_command,canonical,0,canonical,1,opposite_same_wording,FINAL_INSTRUCTION_END,reader_negative_necessity,-0.01248672604560852,FINAL_INSTRUCTION_END,USER_END,0.0,0.0,0.0,
confirmation,exp12_config_command_01,config_command,canonical,0,canonical,1,opposite_same_wording,FINAL_INSTRUCTION_END,reader_all7_sufficiency,0.005474299192428589,FINAL_INSTRUCTION_END,USER_END,0.0,0.0,0.0,
confirmation,exp12_config_command_01,config_command,canonical,0,canonical,1,opposite_same_wording,FINAL_INSTRUCTION_END,reader_all7_necessity,0.005474299192428589,FINAL_INSTRUCTION_END,USER_END,0.0,0.0,0.0,
confirmation,exp12_config_command_01,config_command,canonical,0,canonical,1,opposite_same_wording,FINAL_INSTRUCTION_END,reader_non_kv0_sufficiency,0.0,FINAL_INSTRUCTION_END,USER_END,0.0,0.0,0.0,
confirmation,exp12_config_command_01,config_command,canonical,0,canonical,1,opposite_same_wording,FINAL_INSTRUCTION_END,reader_non_kv0_necessity,0.0,FINAL_INSTRUCTION_END,USER_END,0.0,0.0,0.0,
confirmation,exp12_config_command_01,config_command,canonical,0,paraphrase,1,opposite_cross_wording,FINAL_INSTRUCTION_END,cross_selected_V_sufficiency,-0.007366612553596497,,,,,,USER_END
confirmation,exp12_config_command_01,config_command,canonical,0,paraphrase,1,opposite_cross_wording,FINAL_INSTRUCTION_END,cross_selected_V_necessity_loss,0.035828784108161926,,,,,,USER_END
confirmation,exp12_config_command_01,config_command,canonical,0,paraphrase,0,same_state_cross_wording,FINAL_INSTRUCTION_END,same_state_selected_V_control,0.0073591917753219604,,,,,,USER_END
confirmation,exp12_config_command_01,config_command,paraphrase,0,paraphrase,1,opposite_same_wording,USER_END,selected_H20_residual_effect,0.024470612406730652,USER_END,FINAL_INSTRUCTION_END,,,,
confirmation,exp12_config_command_01,config_command,paraphrase,0,paraphrase,1,opposite_same_wording,USER_END,selected_V_sufficiency,0.005160540342330933,USER_END,FINAL_INSTRUCTION_END,,,,
confirmation,exp12_config_command_01,config_command,paraphrase,0,paraphrase,1,opposite_same_wording,USER_END,selected_V_necessity_loss,0.018845602869987488,USER_END,FINAL_INSTRUCTION_END,,,,
confirmation,exp12_config_command_01,config_command,paraphrase,0,paraphrase,1,opposite_same_wording,OLD_ABSOLUTE,old_absolute_V_sufficiency,-0.0004771202802658081,USER_END,FINAL_INSTRUCTION_END,,,,
confirmation,exp12_config_command_01,config_command,paraphrase,0,paraphrase,1,opposite_same_wording,OLD_ABSOLUTE,old_absolute_local_V_necessity_loss,-0.00880308449268341,USER_END,FINAL_INSTRUCTION_END,,,,
confirmation,exp12_config_command_01,config_command,paraphrase,0,paraphrase,1,opposite_same_wording,FINAL_INSTRUCTION_END,runner_up_V_sufficiency,-0.0006214678287506104,USER_END,FINAL_INSTRUCTION_END,,,,
confirmation,exp12_config_command_01,config_command,paraphrase,0,paraphrase,1,opposite_same_wording,FINAL_INSTRUCTION_END,runner_up_V_necessity_loss,-0.00045980513095855713,USER_END,FINAL_INSTRUCTION_END,,,,
confirmation,exp12_config_command_01,config_command,paraphrase,0,paraphrase,1,opposite_same_wording,USER_END,reader_verified_v_effect,0.005160540342330933,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_config_command_01,config_command,paraphrase,0,paraphrase,1,opposite_same_wording,USER_END,reader_target_sufficiency,0.025581851601600647,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_config_command_01,config_command,paraphrase,0,paraphrase,1,opposite_same_wording,USER_END,reader_target_necessity,0.01729433238506317,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_config_command_01,config_command,paraphrase,0,paraphrase,1,opposite_same_wording,USER_END,reader_negative_sufficiency,-0.013079896569252014,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_config_command_01,config_command,paraphrase,0,paraphrase,1,opposite_same_wording,USER_END,reader_negative_necessity,-0.026727676391601562,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_config_command_01,config_command,paraphrase,0,paraphrase,1,opposite_same_wording,USER_END,reader_all7_sufficiency,0.005160540342330933,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_config_command_01,config_command,paraphrase,0,paraphrase,1,opposite_same_wording,USER_END,reader_all7_necessity,0.005160540342330933,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_config_command_01,config_command,paraphrase,0,paraphrase,1,opposite_same_wording,USER_END,reader_non_kv0_sufficiency,0.0,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_config_command_01,config_command,paraphrase,0,paraphrase,1,opposite_same_wording,USER_END,reader_non_kv0_necessity,0.0,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_config_command_01,config_command,paraphrase,0,canonical,1,opposite_cross_wording,USER_END,cross_selected_V_sufficiency,0.01031753420829773,,,,,,FINAL_INSTRUCTION_END
confirmation,exp12_config_command_01,config_command,paraphrase,0,canonical,1,opposite_cross_wording,USER_END,cross_selected_V_necessity_loss,0.03582240641117096,,,,,,FINAL_INSTRUCTION_END
confirmation,exp12_config_command_01,config_command,paraphrase,0,canonical,0,same_state_cross_wording,USER_END,same_state_selected_V_control,0.014679715037345886,,,,,,FINAL_INSTRUCTION_END
confirmation,exp12_config_command_01,config_command,canonical,1,canonical,0,opposite_same_wording,FINAL_INSTRUCTION_END,selected_H20_residual_effect,0.015590986236929893,FINAL_INSTRUCTION_END,USER_END,,,,
confirmation,exp12_config_command_01,config_command,canonical,1,canonical,0,opposite_same_wording,FINAL_INSTRUCTION_END,selected_V_sufficiency,0.03857250511646271,FINAL_INSTRUCTION_END,USER_END,,,,
confirmation,exp12_config_command_01,config_command,canonical,1,canonical,0,opposite_same_wording,FINAL_INSTRUCTION_END,selected_V_necessity_loss,0.023332735523581505,FINAL_INSTRUCTION_END,USER_END,,,,
confirmation,exp12_config_command_01,config_command,canonical,1,canonical,0,opposite_same_wording,OLD_ABSOLUTE,old_absolute_V_sufficiency,0.07769152522087097,FINAL_INSTRUCTION_END,USER_END,,,,
confirmation,exp12_config_command_01,config_command,canonical,1,canonical,0,opposite_same_wording,OLD_ABSOLUTE,old_absolute_local_V_necessity_loss,-0.03961290419101715,FINAL_INSTRUCTION_END,USER_END,,,,
confirmation,exp12_config_command_01,config_command,canonical,1,canonical,0,opposite_same_wording,USER_END,runner_up_V_sufficiency,0.1554289050400257,FINAL_INSTRUCTION_END,USER_END,,,,
confirmation,exp12_config_command_01,config_command,canonical,1,canonical,0,opposite_same_wording,USER_END,runner_up_V_necessity_loss,0.10113409161567688,FINAL_INSTRUCTION_END,USER_END,,,,
confirmation,exp12_config_command_01,config_command,canonical,1,canonical,0,opposite_same_wording,FINAL_INSTRUCTION_END,reader_verified_v_effect,0.03857250511646271,FINAL_INSTRUCTION_END,USER_END,0.0,0.0,0.0,
confirmation,exp12_config_command_01,config_command,canonical,1,canonical,0,opposite_same_wording,FINAL_INSTRUCTION_END,reader_target_sufficiency,0.05453532934188843,FINAL_INSTRUCTION_END,USER_END,0.0,0.0,0.0,
confirmation,exp12_config_command_01,config_command,canonical,1,canonical,0,opposite_same_wording,FINAL_INSTRUCTION_END,reader_target_necessity,0.061980077996850014,FINAL_INSTRUCTION_END,USER_END,0.0,0.0,0.0,
confirmation,exp12_config_command_01,config_command,canonical,1,canonical,0,opposite_same_wording,FINAL_INSTRUCTION_END,reader_negative_sufficiency,-0.031275758519768715,FINAL_INSTRUCTION_END,USER_END,0.0,0.0,0.0,
confirmation,exp12_config_command_01,config_command,canonical,1,canonical,0,opposite_same_wording,FINAL_INSTRUCTION_END,reader_negative_necessity,-0.02383648417890072,FINAL_INSTRUCTION_END,USER_END,0.0,0.0,0.0,
confirmation,exp12_config_command_01,config_command,canonical,1,canonical,0,opposite_same_wording,FINAL_INSTRUCTION_END,reader_all7_sufficiency,0.03857250511646271,FINAL_INSTRUCTION_END,USER_END,0.0,0.0,0.0,
confirmation,exp12_config_command_01,config_command,canonical,1,canonical,0,opposite_same_wording,FINAL_INSTRUCTION_END,reader_all7_necessity,0.03857250511646271,FINAL_INSTRUCTION_END,USER_END,0.0,0.0,0.0,
confirmation,exp12_config_command_01,config_command,canonical,1,canonical,0,opposite_same_wording,FINAL_INSTRUCTION_END,reader_non_kv0_sufficiency,-0.0,FINAL_INSTRUCTION_END,USER_END,0.0,0.0,0.0,
confirmation,exp12_config_command_01,config_command,canonical,1,canonical,0,opposite_same_wording,FINAL_INSTRUCTION_END,reader_non_kv0_necessity,0.0,FINAL_INSTRUCTION_END,USER_END,0.0,0.0,0.0,
confirmation,exp12_config_command_01,config_command,canonical,1,paraphrase,0,opposite_cross_wording,FINAL_INSTRUCTION_END,cross_selected_V_sufficiency,0.038669854402542114,,,,,,USER_END
confirmation,exp12_config_command_01,config_command,canonical,1,paraphrase,0,opposite_cross_wording,FINAL_INSTRUCTION_END,cross_selected_V_necessity_loss,0.015511255711317062,,,,,,USER_END
confirmation,exp12_config_command_01,config_command,canonical,1,paraphrase,1,same_state_cross_wording,FINAL_INSTRUCTION_END,same_state_selected_V_control,-0.02289436385035515,,,,,,USER_END
confirmation,exp12_config_command_01,config_command,paraphrase,1,paraphrase,0,opposite_same_wording,USER_END,selected_H20_residual_effect,0.06131395697593689,USER_END,FINAL_INSTRUCTION_END,,,,
confirmation,exp12_config_command_01,config_command,paraphrase,1,paraphrase,0,opposite_same_wording,USER_END,selected_V_sufficiency,0.03524789214134216,USER_END,FINAL_INSTRUCTION_END,,,,
confirmation,exp12_config_command_01,config_command,paraphrase,1,paraphrase,0,opposite_same_wording,USER_END,selected_V_necessity_loss,0.027478188276290894,USER_END,FINAL_INSTRUCTION_END,,,,
confirmation,exp12_config_command_01,config_command,paraphrase,1,paraphrase,0,opposite_same_wording,OLD_ABSOLUTE,old_absolute_V_sufficiency,-0.015604227781295776,USER_END,FINAL_INSTRUCTION_END,,,,
confirmation,exp12_config_command_01,config_command,paraphrase,1,paraphrase,0,opposite_same_wording,OLD_ABSOLUTE,old_absolute_local_V_necessity_loss,-0.02097734808921814,USER_END,FINAL_INSTRUCTION_END,,,,
confirmation,exp12_config_command_01,config_command,paraphrase,1,paraphrase,0,opposite_same_wording,FINAL_INSTRUCTION_END,runner_up_V_sufficiency,0.022403180599212646,USER_END,FINAL_INSTRUCTION_END,,,,
confirmation,exp12_config_command_01,config_command,paraphrase,1,paraphrase,0,opposite_same_wording,FINAL_INSTRUCTION_END,runner_up_V_necessity_loss,0.007086247205734253,USER_END,FINAL_INSTRUCTION_END,,,,
confirmation,exp12_config_command_01,config_command,paraphrase,1,paraphrase,0,opposite_same_wording,USER_END,reader_verified_v_effect,0.03524789214134216,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_config_command_01,config_command,paraphrase,1,paraphrase,0,opposite_same_wording,USER_END,reader_target_sufficiency,0.063484787940979,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_config_command_01,config_command,paraphrase,1,paraphrase,0,opposite_same_wording,USER_END,reader_target_necessity,0.0558149516582489,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_config_command_01,config_command,paraphrase,1,paraphrase,0,opposite_same_wording,USER_END,reader_negative_sufficiency,-0.021172761917114258,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_config_command_01,config_command,paraphrase,1,paraphrase,0,opposite_same_wording,USER_END,reader_negative_necessity,-0.028432846069335938,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_config_command_01,config_command,paraphrase,1,paraphrase,0,opposite_same_wording,USER_END,reader_all7_sufficiency,0.03524789214134216,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_config_command_01,config_command,paraphrase,1,paraphrase,0,opposite_same_wording,USER_END,reader_all7_necessity,0.03524789214134216,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_config_command_01,config_command,paraphrase,1,paraphrase,0,opposite_same_wording,USER_END,reader_non_kv0_sufficiency,-0.0,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_config_command_01,config_command,paraphrase,1,paraphrase,0,opposite_same_wording,USER_END,reader_non_kv0_necessity,0.0,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_config_command_01,config_command,paraphrase,1,canonical,0,opposite_cross_wording,USER_END,cross_selected_V_sufficiency,0.032481491565704346,,,,,,FINAL_INSTRUCTION_END
confirmation,exp12_config_command_01,config_command,paraphrase,1,canonical,0,opposite_cross_wording,USER_END,cross_selected_V_necessity_loss,0.005804836750030518,,,,,,FINAL_INSTRUCTION_END
confirmation,exp12_config_command_01,config_command,paraphrase,1,canonical,1,same_state_cross_wording,USER_END,same_state_selected_V_control,0.014696061611175537,,,,,,FINAL_INSTRUCTION_END
confirmation,exp12_config_command_02,config_command,canonical,0,canonical,1,opposite_same_wording,FINAL_INSTRUCTION_END,selected_H20_residual_effect,0.018538400530815125,FINAL_INSTRUCTION_END,USER_END,,,,
confirmation,exp12_config_command_02,config_command,canonical,0,canonical,1,opposite_same_wording,FINAL_INSTRUCTION_END,selected_V_sufficiency,0.01299537718296051,FINAL_INSTRUCTION_END,USER_END,,,,
confirmation,exp12_config_command_02,config_command,canonical,0,canonical,1,opposite_same_wording,FINAL_INSTRUCTION_END,selected_V_necessity_loss,0.01840996742248535,FINAL_INSTRUCTION_END,USER_END,,,,
confirmation,exp12_config_command_02,config_command,canonical,0,canonical,1,opposite_same_wording,OLD_ABSOLUTE,old_absolute_V_sufficiency,-0.006116420030593872,FINAL_INSTRUCTION_END,USER_END,,,,
confirmation,exp12_config_command_02,config_command,canonical,0,canonical,1,opposite_same_wording,OLD_ABSOLUTE,old_absolute_local_V_necessity_loss,0.027543440461158752,FINAL_INSTRUCTION_END,USER_END,,,,
confirmation,exp12_config_command_02,config_command,canonical,0,canonical,1,opposite_same_wording,USER_END,runner_up_V_sufficiency,0.01936623454093933,FINAL_INSTRUCTION_END,USER_END,,,,
confirmation,exp12_config_command_02,config_command,canonical,0,canonical,1,opposite_same_wording,USER_END,runner_up_V_necessity_loss,-0.02449655532836914,FINAL_INSTRUCTION_END,USER_END,,,,
confirmation,exp12_config_command_02,config_command,canonical,0,canonical,1,opposite_same_wording,FINAL_INSTRUCTION_END,reader_verified_v_effect,0.01299537718296051,FINAL_INSTRUCTION_END,USER_END,0.0,0.0,0.0,
confirmation,exp12_config_command_02,config_command,canonical,0,canonical,1,opposite_same_wording,FINAL_INSTRUCTION_END,reader_target_sufficiency,0.019325852394104004,FINAL_INSTRUCTION_END,USER_END,0.0,0.0,0.0,
confirmation,exp12_config_command_02,config_command,canonical,0,canonical,1,opposite_same_wording,FINAL_INSTRUCTION_END,reader_target_necessity,0.02503611147403717,FINAL_INSTRUCTION_END,USER_END,0.0,0.0,0.0,
confirmation,exp12_config_command_02,config_command,canonical,0,canonical,1,opposite_same_wording,FINAL_INSTRUCTION_END,reader_negative_sufficiency,-0.012450546026229858,FINAL_INSTRUCTION_END,USER_END,0.0,0.0,0.0,
confirmation,exp12_config_command_02,config_command,canonical,0,canonical,1,opposite_same_wording,FINAL_INSTRUCTION_END,reader_negative_necessity,0.002119988203048706,FINAL_INSTRUCTION_END,USER_END,0.0,0.0,0.0,
confirmation,exp12_config_command_02,config_command,canonical,0,canonical,1,opposite_same_wording,FINAL_INSTRUCTION_END,reader_all7_sufficiency,0.01299537718296051,FINAL_INSTRUCTION_END,USER_END,0.0,0.0,0.0,
confirmation,exp12_config_command_02,config_command,canonical,0,canonical,1,opposite_same_wording,FINAL_INSTRUCTION_END,reader_all7_necessity,0.01299537718296051,FINAL_INSTRUCTION_END,USER_END,0.0,0.0,0.0,
confirmation,exp12_config_command_02,config_command,canonical,0,canonical,1,opposite_same_wording,FINAL_INSTRUCTION_END,reader_non_kv0_sufficiency,0.0,FINAL_INSTRUCTION_END,USER_END,0.0,0.0,0.0,
confirmation,exp12_config_command_02,config_command,canonical,0,canonical,1,opposite_same_wording,FINAL_INSTRUCTION_END,reader_non_kv0_necessity,0.0,FINAL_INSTRUCTION_END,USER_END,0.0,0.0,0.0,
confirmation,exp12_config_command_02,config_command,canonical,0,paraphrase,1,opposite_cross_wording,FINAL_INSTRUCTION_END,cross_selected_V_sufficiency,0.00018833577632904053,,,,,,USER_END
confirmation,exp12_config_command_02,config_command,canonical,0,paraphrase,1,opposite_cross_wording,FINAL_INSTRUCTION_END,cross_selected_V_necessity_loss,0.03666122257709503,,,,,,USER_END
confirmation,exp12_config_command_02,config_command,canonical,0,paraphrase,0,same_state_cross_wording,FINAL_INSTRUCTION_END,same_state_selected_V_control,0.006159156560897827,,,,,,USER_END
confirmation,exp12_config_command_02,config_command,paraphrase,0,paraphrase,1,opposite_same_wording,USER_END,selected_H20_residual_effect,0.03104311227798462,USER_END,FINAL_INSTRUCTION_END,,,,
confirmation,exp12_config_command_02,config_command,paraphrase,0,paraphrase,1,opposite_same_wording,USER_END,selected_V_sufficiency,0.012265920639038086,USER_END,FINAL_INSTRUCTION_END,,,,
confirmation,exp12_config_command_02,config_command,paraphrase,0,paraphrase,1,opposite_same_wording,USER_END,selected_V_necessity_loss,0.00511854887008667,USER_END,FINAL_INSTRUCTION_END,,,,
confirmation,exp12_config_command_02,config_command,paraphrase,0,paraphrase,1,opposite_same_wording,OLD_ABSOLUTE,old_absolute_V_sufficiency,-0.022330597043037415,USER_END,FINAL_INSTRUCTION_END,,,,
confirmation,exp12_config_command_02,config_command,paraphrase,0,paraphrase,1,opposite_same_wording,OLD_ABSOLUTE,old_absolute_local_V_necessity_loss,-0.014996424317359924,USER_END,FINAL_INSTRUCTION_END,,,,
confirmation,exp12_config_command_02,config_command,paraphrase,0,paraphrase,1,opposite_same_wording,FINAL_INSTRUCTION_END,runner_up_V_sufficiency,-0.0012578219175338745,USER_END,FINAL_INSTRUCTION_END,,,,
confirmation,exp12_config_command_02,config_command,paraphrase,0,paraphrase,1,opposite_same_wording,FINAL_INSTRUCTION_END,runner_up_V_necessity_loss,0.005628898739814758,USER_END,FINAL_INSTRUCTION_END,,,,
confirmation,exp12_config_command_02,config_command,paraphrase,0,paraphrase,1,opposite_same_wording,USER_END,reader_verified_v_effect,0.012265920639038086,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_config_command_02,config_command,paraphrase,0,paraphrase,1,opposite_same_wording,USER_END,reader_target_sufficiency,0.025554776191711426,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_config_command_02,config_command,paraphrase,0,paraphrase,1,opposite_same_wording,USER_END,reader_target_necessity,0.01881307363510132,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_config_command_02,config_command,paraphrase,0,paraphrase,1,opposite_same_wording,USER_END,reader_negative_sufficiency,-0.013269290328025818,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_config_command_02,config_command,paraphrase,0,paraphrase,1,opposite_same_wording,USER_END,reader_negative_necessity,-0.012532219290733337,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_config_command_02,config_command,paraphrase,0,paraphrase,1,opposite_same_wording,USER_END,reader_all7_sufficiency,0.012265920639038086,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_config_command_02,config_command,paraphrase,0,paraphrase,1,opposite_same_wording,USER_END,reader_all7_necessity,0.012265920639038086,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_config_command_02,config_command,paraphrase,0,paraphrase,1,opposite_same_wording,USER_END,reader_non_kv0_sufficiency,0.0,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_config_command_02,config_command,paraphrase,0,paraphrase,1,opposite_same_wording,USER_END,reader_non_kv0_necessity,0.0,USER_END,FINAL_INSTRUCTION_END,0.0,0.0,0.0,
confirmation,exp12_config_command_02,config_command,paraphrase,0,canonical,1,opposite_cross_wording,USER_END,cross_selected_V_sufficiency,0.010165289044380188,,,,,,FINAL_INSTRUCTION_END
confirmation,exp12_config_command_02,config_command,paraphrase,0,canonical,1,opposite_cross_wording,USER_END,cross_selected_V_necessity_loss,0.04319322109222412,,,,,,FINAL_INSTRUCTION_END
confirmation,exp12_config_command_02,config_command,paraphrase,0,canonical,0,same_state_cross_wording,USER_END,same_state_selected_V_control,0.021549418568611145,,,,,,FINAL_INSTRUCTION_END
confirmation,exp12_config_command_02,config_command,canonical,1,canonical,0,opposite_same_wording,FINAL_INSTRUCTION_END,selected_H20_residual_effect,0.01537996158003807,FINAL_INSTRUCTION_END,USER_END,,,,
confirmation,exp12_config_command_02,config_command,canonical,1,canonical,0,opposite_same_wording,FINAL_INSTRUCTION_END,selected_V_sufficiency,0.038824545219540596,FINAL_INSTRUCTION_END,USER_END,,,,
